epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.53939,0.8703,5.10614,1.24331,0.66628,0.51667,0.62241,0.375,1.3223,2.58975,1.14754,0.1,0,0
2,9.37132,1.31205,6.23888,1.56328,0.66579,0.51667,0.62164,0.37485,1.33493,2.66005,1.15405,0.0990768,7.67837e-05,7.67837e-05
3,9.7587,1.0858,5.11347,1.30196,0.66546,0.51667,0.51803,0.35128,1.34203,2.7065,1.15517,0.0981483,0.000148335,0.000148335
4,10.2864,1.05141,5.41017,1.35739,0.75329,0.26667,0.44059,0.26568,1.96494,3.15719,1.44592,0.0972147,0.000214653,0.000214653
5,10.8887,1.29938,3.66364,1.46319,0.09914,0.28333,0.25466,0.16832,2.32692,5.84525,1.77049,0.0962757,0.000275739,0.000275739
6,11.2457,1.0753,2.96068,1.24176,0.03063,0.2,0.03641,0.00832,2.55018,8.59053,1.91926,0.0953316,0.000331593,0.000331593
7,11.5843,1.47688,3.84292,1.54209,0,0,0,0,2.9258,11.5184,2.16381,0.0943822,0.000382214,0.000382214
8,11.9177,1.2265,2.78567,1.46449,0,0,0,0,3.06091,16.1331,2.13787,0.0934276,0.000427602,0.000427602
9,12.3076,1.2378,2.32872,1.41522,0.00096,0.01667,0.00202,0.0002,3.13378,19.2741,2.29285,0.0924678,0.000467758,0.000467758
10,12.8816,1.03935,2.106,1.27746,0,0,0,0,2.7257,24.0298,2.09753,0.0915027,0.000502681,0.000502681
11,13.2334,1.37368,2.77719,1.38377,0,0,0,0,2.65779,25.0824,2.18951,0.0905324,0.000532372,0.000532372
12,13.9406,1.16979,2.29744,1.37676,0,0,0,0,2.63986,27.0625,2.29291,0.0895568,0.00055683,0.00055683
13,14.3026,1.36154,2.10665,1.46864,0,0,0,0,2.70265,44.6839,2.42776,0.0885761,0.000576055,0.000576055
14,14.8805,1.30816,2.18898,1.4336,0,0,0,0,2.74083,85.8802,2.59358,0.08759,0.000590048,0.000590048
15,15.2143,1.34664,1.61451,1.4288,0,0,0,0,2.74094,140.896,2.34528,0.0865988,0.000598809,0.000598809
16,15.5488,1.39938,1.97203,1.41801,0,0,0,0,2.97103,156.684,2.35069,0.0856023,0.000602336,0.000602336
17,15.9696,1.12238,1.39394,1.27584,0,0,0,0,3.07075,167.025,2.47551,0.0846006,0.000600632,0.000600632
18,16.3211,1.35732,2.19794,1.43267,0,0,0,0,3.07075,167.025,2.47551,0.0835937,0.000593694,0.000593694
19,16.9337,1.01819,1.39362,1.13849,0,0,0,0,3.01478,136.345,2.46505,0.0825815,0.000581524,0.000581524
20,17.2483,1.37421,1.9007,1.38386,0,0,0,0,3.01478,136.345,2.46505,0.0815641,0.000564122,0.000564122
21,23.0116,1.32303,1.72176,1.44626,0,0,0,0,2.79987,98.8407,2.56227,0.0805415,0.000541487,0.000541487
22,23.3265,1.16819,2.04492,1.25004,0,0,0,0,2.79987,98.8407,2.56227,0.0795136,0.000513619,0.000513619
23,23.6593,1.0766,1.4645,1.20455,0,0,0,0,2.79947,69.8739,2.48014,0.0784805,0.000480519,0.000480519
24,23.9611,0.966,1.33095,1.08651,0,0,0,0,2.79947,69.8739,2.48014,0.0774422,0.000442186,0.000442186
25,24.5127,0.91478,1.35366,1.17412,0,0,0,0,2.60177,54.6704,2.31444,0.0763986,0.000398621,0.000398621
26,24.81,1.03788,1.36648,1.16591,0,0,0,0,2.60177,54.6704,2.31444,0.0753498,0.000349823,0.000349823
27,25.1467,1.05754,1.51194,1.16355,0,0,0,0,2.70779,40.1152,2.31765,0.0742958,0.000295793,0.000295793
28,25.4549,0.98272,1.24657,1.10008,0,0,0,0,2.70779,40.1152,2.31765,0.0732365,0.00023653,0.00023653
29,25.7823,0.9176,1.2716,1.07474,0,0,0,0,2.75443,28.0646,2.33503,0.072172,0.000172034,0.000172034
30,26.1099,0.84198,1.26403,1.03817,0,0,0,0,2.75443,28.0646,2.33503,0.0711023,0.000102306,0.000102306
