epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.078,0.92438,5.14208,1.61439,0.66634,0.51667,0.62237,0.37497,1.32296,2.5576,1.38686,0.1,0,0
2,11.084,1.47141,6.04702,1.9978,0.66736,0.51667,0.58041,0.36667,1.32697,2.63889,1.39248,0.0990718,7.1755e-05,7.1755e-05
3,11.4207,1.19078,4.99669,1.6304,0.66795,0.51667,0.51803,0.35147,1.33352,2.68775,1.39142,0.0981386,0.00013862,0.00013862
4,11.9723,1.1537,5.70952,1.75612,0.84666,0.33041,0.52314,0.35058,1.62991,2.61661,1.55391,0.0972006,0.000200595,0.000200595
5,12.5757,1.10241,3.17716,1.64765,0.71754,0.15386,0.35027,0.20938,1.99284,4.14763,1.73026,0.0962577,0.00025768,0.00025768
6,12.9356,1.02823,3.02854,1.45611,0.03137,0.21667,0.11876,0.03184,2.62951,6.3746,2.62197,0.0953099,0.000309875,0.000309875
7,13.2983,1.18689,3.19946,1.67018,0.02635,0.2,0.09838,0.02092,2.55528,6.63321,2.91595,0.0943572,0.00035718,0.00035718
8,13.701,1.12888,2.32894,1.76319,0.02132,0.11667,0.08909,0.00922,2.91882,7.49754,3.1763,0.0933996,0.000399596,0.000399596
9,14.0942,1.06826,2.08386,1.6032,0.02698,0.11667,0.03579,0.00367,2.90672,9.59159,3.32606,0.0924371,0.000437121,0.000437121
10,14.4389,1.09176,1.60973,1.5962,0.04321,0.25,0.03982,0.00432,3.08458,18.4509,3.43333,0.0914698,0.000469756,0.000469756
11,14.9959,1.33423,2.3335,1.70777,0.0582,0.25,0.05887,0.00796,2.88898,29.0632,3.43959,0.0904975,0.000497501,0.000497501
12,16.6333,1.17983,1.92774,1.5388,0.00355,0.16667,0.00386,0.00309,2.63282,41.1281,3.36245,0.0895204,0.000520356,0.000520356
13,17.1813,1.41396,2.10188,1.99457,0.0049,0.16667,0.00572,0.00457,2.69888,60.3303,3.84489,0.0885383,0.000538322,0.000538322
14,17.5043,1.22539,2.34903,1.77864,0.00407,0.16667,0.00638,0.0051,2.79657,58.1222,4.01969,0.0875514,0.000551397,0.000551397
15,18.0283,1.26242,2.16915,1.71979,0,0,0,0,2.86398,103.002,4.34576,0.0865596,0.000559582,0.000559582
16,18.5643,1.48434,1.65087,1.77792,0,0,0,0,3.02304,180.393,4.23689,0.0855629,0.000562877,0.000562877
17,18.9171,1.11306,1.59054,1.56512,0,0,0,0,3.23953,218.498,4.10937,0.0845613,0.000561283,0.000561283
18,19.2524,1.38632,2.35845,1.77726,0,0,0,0,3.23953,218.498,4.10937,0.0835548,0.000554798,0.000554798
19,19.8199,0.94953,1.35905,1.40177,0,0,0,0,3.36455,185.24,3.87601,0.0825434,0.000543424,0.000543424
20,20.2967,1.21788,1.86554,1.5681,0,0,0,0,3.36455,185.24,3.87601,0.0815272,0.000527159,0.000527159
21,30.0333,1.31131,2.2045,1.94438,0,0,0,0,3.27048,161.267,3.61126,0.080506,0.000506004,0.000506004
22,30.4443,1.0916,2.07647,1.55407,0,0,0,0,3.27048,161.267,3.61126,0.07948,0.00047996,0.00047996
23,31.0066,1.12689,1.84132,1.68209,0,0,0,0,3.03061,105.468,3.44484,0.078449,0.000449025,0.000449025
24,31.3401,0.94365,1.43282,1.33998,0,0,0,0,3.03061,105.468,3.44484,0.0774132,0.000413201,0.000413201
25,31.9579,0.92751,1.69227,1.48048,0,0,0,0,2.91368,76.324,3.26008,0.0763725,0.000372486,0.000372486
26,32.326,1.09914,1.69226,1.71534,0,0,0,0,2.91368,76.324,3.26008,0.0753269,0.000326882,0.000326882
27,32.6778,1.11205,1.34575,1.48118,0,0,0,0,2.88223,53.6776,3.30665,0.0742764,0.000276387,0.000276387
28,33.004,0.8715,1.21977,1.396,0,0,0,0,2.88223,53.6776,3.30665,0.073221,0.000221003,0.000221003
29,33.3356,0.86329,1.2177,1.3116,0,0,0,0,2.85275,43.7509,3.2082,0.0721607,0.000160729,0.000160729
30,33.8783,0.8333,1.33842,1.42684,0,0,0,0,2.85275,43.7509,3.2082,0.0710956,9.55643e-05,9.55643e-05
