epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.3875,0.96636,5.47036,1.60507,0.66738,0.51667,0.62237,0.37497,1.50447,2.98839,1.44107,0.1,0,0
2,12.4201,1.45946,5.93824,1.89939,0.66281,0.51667,0.62157,0.37486,1.50719,3.05622,1.4355,0.0990847,8.47132e-05,8.47132e-05
3,12.7042,1.54661,5.79067,1.93676,0.6634,0.51667,0.58039,0.36372,1.50991,3.09814,1.43312,0.0981637,0.000163653,0.000163653
4,13.1185,1.36437,5.90983,1.84251,0.66254,0.51667,0.51785,0.3511,1.52977,3.14698,1.44565,0.0972368,0.000236819,0.000236819
5,13.5684,1.6724,6.32557,1.87843,0.90648,0.26667,0.33967,0.22878,1.92102,3.96079,1.63453,0.0963042,0.000304211,0.000304211
6,14.1492,1.19748,3.76689,1.59617,0.32783,0.16667,0.18979,0.16455,2.04865,9.21866,1.75142,0.0953658,0.000365829,0.000365829
7,14.5592,1.32656,2.93442,1.62726,0,0,0,0,2.63245,17.7108,2.24829,0.0944217,0.000421674,0.000421674
8,15.1166,1.67105,3.91084,1.99235,0,0,0,0,2.64487,19.5486,2.37801,0.0934717,0.000471745,0.000471745
9,15.4752,1.11479,2.76341,1.48347,0.01852,0.01667,0.01634,0.00327,2.99282,23.0239,3.44651,0.092516,0.000516043,0.000516043
10,15.8348,1.4281,2.62426,1.72263,0.02083,0.01667,0.01265,0.00379,2.97833,44.7391,3.77196,0.0915546,0.000554567,0.000554567
11,16.2083,1.42368,2.21545,1.55802,0,0,0,0,3.62914,93.8265,5.13898,0.0905873,0.000587317,0.000587317
12,17.1688,1.3918,1.90055,1.62018,0,0,0,0,3.59217,190.161,5.76954,0.0896143,0.000614294,0.000614294
13,17.5405,1.54292,2.15638,1.93095,0,0,0,0,3.87971,348.848,7.25765,0.0886355,0.000635497,0.000635497
14,18.1094,1.25771,3.31605,1.7344,0,0,0,0,4.11273,361.664,7.04013,0.0876509,0.000650926,0.000650926
15,18.4449,1.41654,2.43001,1.71975,0,0,0,0,4.25394,334.318,6.88389,0.0866606,0.000660582,0.000660582
16,18.783,1.74641,2.43429,1.8999,0,0,0,0,4.41684,388.644,7.88623,0.0856645,0.000664464,0.000664464
17,19.3463,1.34954,2.06853,1.84249,0,0,0,0,3.99644,530.027,6.69452,0.0846626,0.000662572,0.000662572
18,19.6713,1.72713,2.33151,2.14884,0,0,0,0,3.99644,530.027,6.69452,0.0836549,0.000654906,0.000654906
19,20.2797,1.5703,2.02073,1.95051,0,0,0,0,3.4253,643.213,5.2028,0.0826415,0.000641467,0.000641467
20,20.6237,1.23707,1.96838,1.62813,0,0,0,0,3.4253,643.213,5.2028,0.0816223,0.000622255,0.000622255
21,28.0007,1.34882,2.22591,1.87515,0,0,0,0,3.62622,629.49,5.00858,0.0805973,0.000597268,0.000597268
22,28.5267,1.26088,2.05747,1.71225,0,0,0,0,3.62622,629.49,5.00858,0.0795665,0.000566508,0.000566508
23,28.9145,1.08475,1.58403,1.56994,0,0,0,0,3.36029,517.213,4.66869,0.07853,0.000529975,0.000529975
24,29.4664,1.15314,1.56827,1.43702,0,0,0,0,3.36029,517.213,4.66869,0.0774877,0.000487668,0.000487668
25,29.8191,1.05752,1.52562,1.45064,0,0,0,0,3.36966,371.887,4.83739,0.0764396,0.000439587,0.000439587
26,30.1324,1.31018,1.78381,1.61985,0,0,0,0,3.36966,371.887,4.83739,0.0753857,0.000385732,0.000385732
27,30.5181,1.28546,1.54011,1.41911,0,0,0,0,3.37792,284.617,5.02346,0.0743261,0.000326104,0.000326104
28,31.0694,1.04011,1.47301,1.34127,0,0,0,0,3.37792,284.617,5.02346,0.0732607,0.000260702,0.000260702
29,31.403,1.00797,1.41973,1.35114,0,0,0,0,3.34036,216.44,4.80729,0.0721895,0.000189526,0.000189526
30,31.7297,0.90288,1.55787,1.3575,0,0,0,0,3.34036,216.44,4.80729,0.0711126,0.000112577,0.000112577
