epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.5527,1.09395,3.51806,1.20396,0.66617,0.51667,0.62237,0.37497,1.46925,1.90488,1.01688,0.1,0,0
2,12.6542,1.56719,4.76411,1.46882,0.66839,0.51667,0.62171,0.37486,1.48382,1.97156,1.0222,0.0990843,8.43236e-05,8.43236e-05
3,13.0376,1.36768,4.03474,1.20124,0.6672,0.51667,0.51791,0.35137,1.49674,2.00534,1.02458,0.0981629,0.000162894,0.000162894
4,13.581,1.16587,4.23023,1.20498,0.79526,0.25,0.32169,0.22662,1.85074,2.9504,1.13522,0.0972357,0.000235713,0.000235713
5,14.1844,1.37222,2.70179,1.23898,0.0049,0.01667,0.00311,0.00093,2.57967,4.87629,1.43886,0.0963028,0.000302778,0.000302778
6,14.5481,1.31658,2.52487,1.11071,0.00327,0.01667,0.00187,0.00056,2.78267,5.89925,1.63343,0.0953641,0.000364091,0.000364091
7,14.8985,1.59571,2.70112,1.35493,0.00617,0.01667,0.01073,0.00644,3.19175,6.5406,1.83229,0.0944197,0.00041965,0.00041965
8,15.2776,1.54906,1.86572,1.46616,0.0045,0.01667,0.00363,0.00182,3.33995,6.90048,1.85873,0.0934695,0.000469457,0.000469457
9,15.9829,1.12046,1.48267,1.14936,0,0,0,0,3.66962,6.36795,2.22323,0.0925135,0.000513512,0.000513512
10,18.109,1.17774,1.39338,1.08359,0,0,0,0,3.97109,6.7378,2.53626,0.0915518,0.000551813,0.000551813
11,18.435,1.61378,1.96995,1.34144,0,0,0,0,4.05683,6.69671,2.62776,0.0905844,0.000584362,0.000584362
12,18.7831,1.45918,1.39936,1.26208,0,0,0,0,3.94407,7.46523,2.49441,0.0896112,0.000611158,0.000611158
13,19.3843,1.89097,1.9911,1.53959,0,0,0,0,3.62638,9.26033,2.33743,0.0886322,0.000632201,0.000632201
14,19.7152,1.35489,1.89297,1.2915,0,0,0,0,3.64124,10.2259,2.42304,0.0876475,0.000647492,0.000647492
15,20.047,1.5797,1.90479,1.30457,0,0,0,0,3.35971,13.1134,2.27056,0.086657,0.00065703,0.00065703
16,20.4156,1.52895,1.21546,1.21297,0,0,0,0,3.41581,15.9689,2.29929,0.0856608,0.000660815,0.000660815
17,21.018,1.2279,1.19018,1.18266,0,0,0,0,3.42495,29.722,2.31627,0.0846588,0.000658847,0.000658847
18,21.3721,1.53461,1.57025,1.27114,0,0,0,0,3.42495,29.722,2.31627,0.0836511,0.000651126,0.000651126
19,21.9966,1.2393,1.10681,1.1032,0,0,0,0,3.35659,33.935,2.2617,0.0826377,0.000637653,0.000637653
20,22.3235,1.50735,1.39727,1.2111,0,0,0,0,3.35659,33.935,2.2617,0.0816184,0.000618427,0.000618427
21,30.8259,1.48817,1.75599,1.29712,0,0,0,0,3.18714,34.3815,2.12584,0.0805934,0.000593448,0.000593448
22,31.4056,1.27992,1.34233,1.09107,0,0,0,0,3.18714,34.3815,2.12584,0.0795627,0.000562717,0.000562717
23,31.7548,1.27229,1.18448,1.1807,0,0,0,0,3.06917,32.3105,1.98416,0.0785262,0.000526232,0.000526232
24,32.1057,1.12784,1.01374,1.00609,0,0,0,0,3.06917,32.3105,1.98416,0.077484,0.000483995,0.000483995
25,32.4629,1.03855,1.1027,1.04339,0,0,0,0,3.02189,30.1612,1.82135,0.076436,0.000436006,0.000436006
26,33.0139,1.1649,0.96008,1.07291,0,0,0,0,3.02189,30.1612,1.82135,0.0753823,0.000382263,0.000382263
27,33.3638,1.03236,1.06972,1.0316,0,0,0,0,3.00739,28.2111,1.8547,0.0743228,0.000322768,0.000322768
28,33.7182,1.0134,0.8866,0.96972,0,0,0,0,3.00739,28.2111,1.8547,0.0732575,0.00025752,0.00025752
29,34.0837,1.10064,0.95845,0.95845,0,0,0,0,2.98954,25.5233,1.84286,0.0721865,0.000186519,0.000186519
30,34.4009,0.96379,0.92853,1.01415,0,0,0,0,2.98954,25.5233,1.84286,0.0711098,0.000109765,0.000109765
