epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.0984,1.16894,3.61641,1.27781,0.66814,0.51667,0.62241,0.375,1.44529,1.9291,1.0132,0.1,0,0
2,10.9627,1.61506,4.92392,1.4794,0.66878,0.51667,0.62173,0.37493,1.46401,1.99455,1.0203,0.0990904,9.04158e-05,9.04158e-05
3,11.2359,1.41197,4.33899,1.18729,0.66661,0.51667,0.51791,0.35137,1.48198,2.03997,1.02507,0.0981747,0.000174663,0.000174663
4,11.5864,1.30576,4.09421,1.26613,0.84651,0.33656,0.35335,0.25039,1.78599,2.29461,1.13553,0.0972527,0.000252742,0.000252742
5,11.9652,1.26653,2.34516,1.22699,0.6304,0.08333,0.14479,0.07438,2.73847,4.44821,1.73225,0.0963247,0.000324653,0.000324653
6,12.5721,1.38122,2.43563,1.15282,0.02083,0.08333,0.02181,0.00872,2.72741,5.34092,1.74551,0.0953904,0.000390395,0.000390395
7,12.9177,1.69562,2.83443,1.50683,0.00332,0.18333,0.00386,0.00245,2.93466,7.04089,2.00066,0.09445,0.000449969,0.000449969
8,13.2986,1.42098,2.1213,1.306,0.00436,0.18333,0.00656,0.00367,2.99329,7.13514,2.16165,0.0935034,0.000503375,0.000503375
9,13.678,1.42879,1.5423,1.31344,0.16814,0.16667,0.00259,0.00098,3.40423,13.3062,2.31814,0.0925506,0.000550612,0.000550612
10,14.8776,1.20615,1.26284,1.13009,0,0,0,0,3.23607,49.9281,2.42497,0.0915917,0.000591681,0.000591681
11,15.437,1.28093,1.96741,1.26413,0,0,0,0,3.17658,90.5575,2.47675,0.0906266,0.000626581,0.000626581
12,15.7867,1.97761,2.2743,1.81838,0,0,0,0,3.018,98.2231,2.4171,0.0896553,0.000655313,0.000655313
13,16.1249,1.76281,1.78102,1.6309,0,0,0,0,3.10493,116.304,2.64468,0.0886779,0.000677876,0.000677876
14,16.4807,1.47273,1.79524,1.54062,0,0,0,0,3.116,139.316,2.69941,0.0876943,0.000694272,0.000694272
15,17.0408,1.50358,1.55519,1.39926,0,0,0,0,3.30337,136.862,2.7663,0.0867045,0.000704499,0.000704499
16,17.3935,1.7945,1.3797,1.43763,0,0,0,0,3.28002,140.179,2.62694,0.0857086,0.000708557,0.000708557
17,18.0121,1.33271,1.31809,1.25215,0,0,0,0,2.94317,129.835,2.26361,0.0847064,0.000706447,0.000706447
18,18.3608,1.51859,1.7259,1.29223,0,0,0,0,2.94317,129.835,2.26361,0.0836982,0.000698169,0.000698169
19,18.7121,1.18324,1.12702,1.10531,0,0,0,0,3.48459,116.453,2.66322,0.0826837,0.000683722,0.000683722
20,19.0482,1.65248,1.47825,1.47934,0,0,0,0,3.48459,116.453,2.66322,0.0816631,0.000663107,0.000663107
21,25.381,1.829,1.96483,1.9957,0,0,0,0,3.59162,88.9357,2.80322,0.0806363,0.000636324,0.000636324
22,25.9866,2.05462,2.06939,1.77715,0,0,0,0,3.59162,88.9357,2.80322,0.0796034,0.000603372,0.000603372
23,26.3894,1.77407,2.10914,1.69622,0,0,0,0,3.57481,74.4047,2.8612,0.0785643,0.000564252,0.000564252
24,26.7384,1.49759,1.3341,1.27044,0,0,0,0,3.57481,74.4047,2.8612,0.077519,0.000518963,0.000518963
25,27.0764,1.26019,1.59354,1.27911,0,0,0,0,3.7967,60.3354,3.04695,0.0764675,0.000467506,0.000467506
26,27.6068,1.37392,1.32245,1.40339,0,0,0,0,3.7967,60.3354,3.04695,0.0754099,0.000409881,0.000409881
27,27.9428,1.14259,1.26402,1.10527,0,0,0,0,3.75388,42.909,3.11242,0.0743461,0.000346087,0.000346087
28,28.2784,1.10371,1.1527,1.09625,0,0,0,0,3.75388,42.909,3.11242,0.0732761,0.000276125,0.000276125
29,28.8409,1.2084,1.15223,1.1222,0,0,0,0,3.65452,36.1322,3.0549,0.0722,0.000199994,0.000199994
30,29.3447,1.25483,1.39888,1.35824,0,0,0,0,3.65452,36.1322,3.0549,0.0711177,0.000117695,0.000117695
