epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.30962,1.08056,5.67847,1.71528,0.66858,0.51667,0.62241,0.37501,1.38646,2.83165,1.37644,0.1,0,0
2,10.1629,1.57672,7.40275,2.04669,0.66865,0.51667,0.58039,0.36658,1.40675,2.93963,1.3878,0.0990748,7.4753e-05,7.4753e-05
3,10.4644,1.45914,6.08602,1.68475,0.666,0.51667,0.51808,0.35145,1.41767,2.99454,1.389,0.0981444,0.000144412,0.000144412
4,10.8393,1.26904,6.42348,1.87276,0.66717,0.51667,0.51808,0.35144,1.43763,3.04888,1.39763,0.097209,0.000208977,0.000208977
5,11.1976,1.15058,5.95601,1.65044,0.85685,0.26667,0.36587,0.23794,1.60617,3.85716,1.49685,0.0962684,0.000268448,0.000268448
6,11.5679,1.09308,4.54304,1.44472,0.99508,0.16667,0.22599,0.17044,1.6821,5.14436,1.58798,0.0953228,0.000322825,0.000322825
7,12.2475,1.69272,4.66185,2.05969,0.82027,0.16667,0.20325,0.10506,2.49633,12.9093,2.16893,0.0943721,0.000372108,0.000372108
8,12.6524,1.47434,3.34856,1.89427,0.17586,0.26667,0.13381,0.01385,2.89884,26.4305,2.49663,0.0934163,0.000416297,0.000416297
9,13.2504,1.04365,2.20005,1.54959,0.17003,0.16667,0.00503,0.00352,2.68341,55.2234,2.32172,0.0924554,0.000455391,0.000455391
10,13.8364,1.049,2.14177,1.4944,0.00201,0.16667,0.00263,0.00179,2.87803,94.3167,2.63498,0.0914894,0.000489392,0.000489392
11,14.2021,1.68185,2.84742,1.96768,0.00126,0.16667,0.00159,0.00088,2.68923,127.723,2.50961,0.0905183,0.000518299,0.000518299
12,14.5615,1.40642,2.49818,1.74333,0.00052,0.16667,0.00061,0.00043,2.88009,129.985,2.72855,0.0895421,0.000542112,0.000542112
13,15.1415,1.56763,3.30289,2.02094,0.00051,0.16667,0.00054,0.00038,3.05664,106.088,2.99322,0.0885608,0.000560831,0.000560831
14,15.6656,1.15328,2.02883,1.58918,0.00109,0.16667,0.00132,0.0005,3.06365,99.3801,2.98778,0.0875745,0.000574455,0.000574455
15,16.2527,1.38155,2.45749,1.70792,0,0,0,0,3.2262,91.7564,3.32623,0.086583,0.000582986,0.000582986
16,16.7996,1.43203,2.16678,1.74588,0,0,0,0,3.43146,124.004,3.66222,0.0855864,0.000586423,0.000586423
17,17.1394,1.16764,1.71933,1.56584,0,0,0,0,3.30509,157.569,3.61544,0.0845848,0.000584766,0.000584766
18,17.4578,1.54536,2.61122,1.73623,0,0,0,0,3.30509,157.569,3.61544,0.083578,0.000578014,0.000578014
19,18.009,1.27661,1.80446,1.60843,0,0,0,0,3.32572,195.045,3.54874,0.0825662,0.000566169,0.000566169
20,18.3253,1.03502,1.94267,1.59389,0,0,0,0,3.32572,195.045,3.54874,0.0815492,0.00054923,0.00054923
21,25.4199,1.41743,2.24211,1.79802,0,0,0,0,3.33045,198.94,3.58806,0.0805272,0.000527196,0.000527196
22,25.7501,1.14789,2.04443,1.46046,0,0,0,0,3.33045,198.94,3.58806,0.0795001,0.000500069,0.000500069
23,26.1347,1.13483,1.8814,1.54676,0,0,0,0,3.34315,174.682,3.59619,0.0784678,0.000467848,0.000467848
24,26.45,0.96478,1.48946,1.28399,0,0,0,0,3.34315,174.682,3.59619,0.0774305,0.000430532,0.000430532
25,27.0617,0.92177,1.51447,1.30743,0,0,0,0,3.31775,141.204,3.56794,0.0763881,0.000388123,0.000388123
26,27.6023,1.03227,1.82651,1.39162,0,0,0,0,3.31775,141.204,3.56794,0.0753406,0.000340619,0.000340619
27,27.9609,1.14268,1.86058,1.39486,0,0,0,0,3.25567,117.229,3.50712,0.074288,0.000288022,0.000288022
28,28.2883,1.01881,1.51555,1.38039,0,0,0,0,3.25567,117.229,3.50712,0.0732303,0.00023033,0.00023033
29,28.6586,1.04475,1.55749,1.37427,0,0,0,0,3.09931,106.873,3.07782,0.0721675,0.000167545,0.000167545
30,29.1834,0.88729,1.68797,1.3557,0,0,0,0,3.09931,106.873,3.07782,0.0710997,9.96652e-05,9.96652e-05
