epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.5442,1.29419,3.55659,1.00325,0.66758,0.51667,0.62241,0.37499,1.5333,1.85625,0.79405,0.1,0,0
2,12.7576,1.77676,4.25702,1.21141,0.66985,0.51667,0.58118,0.36676,1.53837,1.92143,0.79618,0.0991122,0.000112178,0.000112178
3,13.0186,1.66531,3.61118,1.01351,0.66955,0.51667,0.518,0.35149,1.55482,1.96385,0.80043,0.0982167,0.000216714,0.000216714
4,13.516,1.18926,4.08439,0.93643,0.77594,0.26667,0.44898,0.2586,2.13532,2.47041,0.98101,0.0973136,0.000313606,0.000313606
5,13.8957,1.15125,2.28286,0.87449,0.08502,0.45,0.14575,0.0519,2.82817,4.19882,1.31324,0.0964029,0.000402855,0.000402855
6,14.2569,1.3649,2.19055,0.89897,0.00877,0.08333,0.00858,0.00257,3.25805,4.90032,1.55432,0.0954845,0.00048446,0.00048446
7,14.6031,1.90058,2.33115,1.15926,0,0,0,0,3.2667,5.65234,1.59996,0.0945584,0.000558423,0.000558423
8,15.1784,1.8723,2.00296,1.23392,0,0,0,0,3.48651,6.72239,1.6483,0.0936247,0.000624743,0.000624743
9,15.6082,1.58973,1.65557,1.04201,0.00303,0.01667,0.00204,0.0002,3.27729,7.28589,1.74835,0.0926834,0.000683419,0.000683419
10,16.4474,1.47326,1.92556,0.95855,0.00168,0.01667,0.00103,0.00052,3.72517,9.03627,1.87423,0.0917345,0.000734452,0.000734452
11,16.7931,1.63969,2.70859,1.03601,0.00196,0.01667,0.00122,0.00047,3.7956,10.0448,2.12291,0.0907778,0.000777842,0.000777842
12,17.3516,1.83741,1.88377,1.05811,0.00198,0.01667,0.00138,0.00077,3.8618,11.4933,2.36811,0.0898136,0.000813589,0.000813589
13,17.6793,2.23365,2.15152,1.40072,0.00303,0.01667,0.00168,0.00084,3.36228,22.0267,1.84562,0.0888417,0.000841692,0.000841692
14,18.0544,1.39201,1.70132,0.95316,0,0,0,0,3.31019,35.1187,1.9973,0.0878622,0.000862153,0.000862153
15,18.3855,1.6767,1.70803,1.02808,0,0,0,0,3.86865,50.8901,2.5417,0.086875,0.00087497,0.00087497
16,18.8864,1.86137,1.4302,1.10084,0,0,0,0,3.93645,58.9548,2.83212,0.0858801,0.000880144,0.000880144
17,19.2299,1.41289,1.23283,0.93981,0,0,0,0,4.13551,48.5308,2.89749,0.0848777,0.000877675,0.000877675
18,19.5673,1.78069,1.83862,1.01187,0,0,0,0,4.13551,48.5308,2.89749,0.0838676,0.000867563,0.000867563
19,19.8828,1.42119,1.19359,0.89095,0,0,0,0,3.6893,39.7458,2.63343,0.0828498,0.000849808,0.000849808
20,20.2034,1.67233,1.5718,0.98776,0,0,0,0,3.6893,39.7458,2.63343,0.0818244,0.000824409,0.000824409
21,28.5546,2.04452,1.79979,1.29238,0,0,0,0,3.63014,24.5689,2.54117,0.0807914,0.000791367,0.000791367
22,28.8614,1.49868,1.5935,0.90004,0,0,0,0,3.63014,24.5689,2.54117,0.0797507,0.000750683,0.000750683
23,29.2104,1.47512,1.56861,1.00169,0,0,0,0,3.30786,17.4189,2.17369,0.0787024,0.000702355,0.000702355
24,29.7286,1.24829,1.02912,0.79026,0,0,0,0,3.30786,17.4189,2.17369,0.0776464,0.000646383,0.000646383
25,30.0715,1.40053,1.09191,0.95497,0,0,0,0,3.22111,13.6384,1.9689,0.0765828,0.000582769,0.000582769
26,30.3869,1.37194,1.14996,0.90629,0,0,0,0,3.22111,13.6384,1.9689,0.0755115,0.000511512,0.000511512
27,30.9361,1.57291,1.22248,1.00255,0,0,0,0,3.16469,12.4545,1.93309,0.0744326,0.000432611,0.000432611
28,31.2842,1.22716,1.11083,0.85501,0,0,0,0,3.16469,12.4545,1.93309,0.0733461,0.000346067,0.000346067
29,31.9261,1.23794,1.1155,0.77805,0,0,0,0,2.95692,11.5569,1.91352,0.0722519,0.00025188,0.00025188
30,32.2998,1.08835,1.10574,0.80417,0,0,0,0,2.95692,11.5569,1.91352,0.0711501,0.00015005,0.00015005
