epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.4341,1.24026,4.0747,1.3794,0.66845,0.51667,0.62241,0.37501,1.52302,2.07662,1.14454,0.1,0,0
2,11.391,1.61645,5.1683,1.62361,0.6706,0.51667,0.58042,0.36664,1.52608,2.13999,1.14675,0.0991053,0.000105306,0.000105306
3,11.766,1.55874,4.03582,1.38509,0.66831,0.51667,0.51796,0.3514,1.54184,2.18937,1.15072,0.0982034,0.000203424,0.000203424
4,12.077,1.37592,4.58914,1.56922,0.67055,0.51667,0.51806,0.35144,1.56436,2.25937,1.15652,0.0972944,0.000294354,0.000294354
5,12.4112,1.29635,4.13281,1.34749,0.99543,0.16667,0.3556,0.24714,1.94037,3.1134,1.27923,0.0963781,0.000378097,0.000378097
6,12.7409,1.34582,2.81519,1.25451,0.03015,0.36667,0.16989,0.07732,2.289,6.56735,1.49405,0.0954547,0.000454651,0.000454651
7,13.3641,1.62803,2.96369,1.54274,0.08399,0.25,0.1091,0.08621,2.80909,22.0684,1.86195,0.094524,0.000524018,0.000524018
8,13.7953,1.94916,2.41111,1.70204,0.33898,0.16667,0.00638,0.00383,2.90408,49.7833,1.90553,0.0935862,0.000586196,0.000586196
9,14.4105,1.37182,1.43852,1.39465,0.00235,0.16667,0.00267,0.0016,3.23396,49.7295,2.08609,0.0926412,0.000641187,0.000641187
10,14.7738,1.43037,1.88902,1.4072,0,0,0,0,3.00482,60.2101,2.21706,0.091689,0.00068899,0.00068899
11,15.1241,1.72979,2.23244,1.53438,0,0,0,0,3.41561,91.8264,2.67637,0.0907296,0.000729605,0.000729605
12,15.4741,1.69657,1.77531,1.5878,0,0,0,0,3.58377,141.286,2.97912,0.089763,0.000763032,0.000763032
13,15.8287,1.90587,2.37341,1.76958,0,0,0,0,3.66828,218.531,3.19063,0.0887893,0.000789271,0.000789271
14,16.7641,1.69296,3.20671,1.49237,0,0,0,0,3.8847,320.656,3.51579,0.0878083,0.000808322,0.000808322
15,17.1144,1.88694,1.81939,1.65673,0,0,0,0,3.74855,420.09,3.26467,0.0868202,0.000820185,0.000820185
16,17.4445,1.73221,1.45247,1.45309,0,0,0,0,3.41455,449.83,2.83691,0.0858249,0.00082486,0.00082486
17,18.0125,1.4761,1.47394,1.28727,0,0,0,0,3.34373,438.109,2.55243,0.0848223,0.000822348,0.000822348
18,18.3732,1.65612,2.18303,1.51703,0,0,0,0,3.34373,438.109,2.55243,0.0838126,0.000812647,0.000812647
19,18.9824,1.36741,1.11674,1.19993,0,0,0,0,3.24811,334.333,2.29011,0.0827958,0.000795759,0.000795759
20,19.3067,1.29845,1.60138,1.4276,0,0,0,0,3.24811,334.333,2.29011,0.0817717,0.000771683,0.000771683
21,26.0356,1.75158,2.29017,1.618,0,0,0,0,3.588,241.432,2.60578,0.0807404,0.000740418,0.000740418
22,26.5678,1.47987,2.08987,1.38697,0,0,0,0,3.588,241.432,2.60578,0.079702,0.000701966,0.000701966
23,26.9387,1.56043,2.05189,1.33296,0,0,0,0,3.64273,175.858,2.56427,0.0786563,0.000656326,0.000656326
24,27.255,1.21244,1.29029,1.32355,0,0,0,0,3.64273,175.858,2.56427,0.0776035,0.000603498,0.000603498
25,27.6318,1.22805,1.57586,1.30352,0,0,0,0,3.37722,138.14,2.31307,0.0765435,0.000543482,0.000543482
26,27.9901,1.23365,1.50792,1.16262,0,0,0,0,3.37722,138.14,2.31307,0.0754763,0.000476279,0.000476279
27,28.5787,1.50486,1.63611,1.20383,0,0,0,0,3.26103,119.275,2.29896,0.0744019,0.000401887,0.000401887
28,28.8998,1.36416,1.49318,1.3404,0,0,0,0,3.26103,119.275,2.29896,0.0733203,0.000320307,0.000320307
29,29.2458,1.43226,1.42831,1.28208,0,0,0,0,3.37601,93.1505,2.46663,0.0722315,0.00023154,0.00023154
30,29.5841,1.19773,1.31663,1.16034,0,0,0,0,3.37601,93.1505,2.46663,0.0711356,0.000135585,0.000135585
