epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.8985,0.95427,5.24813,1.58921,0.66572,0.51667,0.62239,0.37498,1.33658,2.60204,1.35837,0.1,0,0
2,13.3362,1.42754,6.119,1.91898,0.66692,0.51667,0.58039,0.36665,1.34597,2.68857,1.36643,0.0990728,7.28191e-05,7.28191e-05
3,13.5988,1.24586,5.22037,1.61385,0.66859,0.51667,0.51798,0.35147,1.3579,2.74921,1.36813,0.0981407,0.000140676,0.000140676
4,13.9495,1.15536,5.82616,1.71173,0.86795,0.31728,0.5295,0.35386,1.55914,2.81967,1.47631,0.0972036,0.000203572,0.000203572
5,14.3249,1.09795,3.22146,1.59078,0.20034,0.56667,0.24523,0.18226,1.72629,4.68442,1.66621,0.0962615,0.000261506,0.000261506
6,14.6668,1.00735,3.16371,1.39244,0.03046,0.36667,0.11889,0.01926,2.13385,7.05685,1.92295,0.0953145,0.000314478,0.000314478
7,15.012,1.40639,3.67949,1.84915,0.0351,0.36667,0.07998,0.01443,2.15982,7.03984,1.95364,0.0943625,0.000362488,0.000362488
8,15.3932,1.20111,2.57921,1.72788,0.04656,0.38333,0.07408,0.02234,2.31691,8.50122,2.06955,0.0934055,0.000405537,0.000405537
9,15.7282,1.10451,2.27697,1.49964,0.0517,0.38333,0.11491,0.02333,2.34368,10.8377,2.22924,0.0924436,0.000443623,0.000443623
10,16.0625,1.12525,1.87425,1.51549,0.04548,0.28333,0.06141,0.00894,2.49028,14.9608,2.33091,0.0914767,0.000476748,0.000476748
11,16.4122,1.36219,2.86929,1.76242,0.34089,0.16667,0.0143,0.0052,2.45286,24.2469,2.3514,0.0905049,0.000504912,0.000504912
12,16.8505,1.20352,1.79788,1.53099,0.17319,0.16667,0.00754,0.00377,2.53719,34.8063,2.59255,0.0895281,0.000528113,0.000528113
13,17.5093,1.38932,2.3449,1.91417,0.17577,0.16667,0.00975,0.00585,2.64375,45.4736,2.78577,0.0885464,0.000546353,0.000546353
14,17.8552,1.20692,2.51316,1.72595,0.17603,0.16667,0.01106,0.00663,2.87935,60.5012,3.00197,0.0875596,0.000559631,0.000559631
15,18.3684,1.31257,2.25016,1.67788,0.00773,0.16667,0.00829,0.00415,2.79544,79.8971,2.92169,0.0865679,0.000567947,0.000567947
16,18.6996,1.57902,2.19166,1.75331,0.00372,0.16667,0.00461,0.0023,2.90293,106.22,2.98489,0.0855713,0.000571301,0.000571301
17,19.0497,1.25162,1.64397,1.66144,0.00201,0.16667,0.00272,0.00082,2.89938,96.2311,3.21251,0.0845697,0.000569694,0.000569694
18,19.3802,1.25753,2.26495,1.51902,0.00201,0.16667,0.00272,0.00082,2.89938,96.2311,3.21251,0.0835631,0.000563125,0.000563125
19,19.9944,1.07963,1.39411,1.4031,0.00085,0.16667,0.00171,0.00051,2.86933,68.6837,3.34624,0.0825516,0.000551594,0.000551594
20,20.3133,1.36971,1.95927,1.5734,0.00085,0.16667,0.00171,0.00051,2.86933,68.6837,3.34624,0.0815351,0.000535101,0.000535101
21,26.9005,1.12949,1.6771,1.64213,0.00091,0.16667,0.00139,0.00061,2.81064,54.0085,3.16737,0.0805136,0.000513646,0.000513646
22,27.4418,1.21734,1.7459,1.60136,0.00091,0.16667,0.00139,0.00061,2.81064,54.0085,3.16737,0.0794872,0.00048723,0.00048723
23,27.8393,1.18446,1.67739,1.63921,0,0,0,0,2.73855,48.7703,3.06908,0.0784559,0.000455852,0.000455852
24,28.3683,0.79009,1.33157,1.20962,0,0,0,0,2.73855,48.7703,3.06908,0.0774195,0.000419512,0.000419512
25,28.7135,0.94073,1.38523,1.42433,0,0,0,0,2.66288,42.9376,3.03921,0.0763782,0.000378211,0.000378211
26,29.0408,1.01862,1.5803,1.44502,0,0,0,0,2.66288,42.9376,3.03921,0.0753319,0.000331947,0.000331947
27,29.4014,1.03406,1.38819,1.32562,0,0,0,0,2.61712,38.5798,2.88005,0.0742807,0.000280722,0.000280722
28,29.9119,0.95636,1.18131,1.45372,0,0,0,0,2.61712,38.5798,2.88005,0.0732245,0.000224536,0.000224536
29,30.2474,0.93456,1.19652,1.3873,0,0,0,0,2.60682,34.6138,2.72649,0.0721634,0.000163387,0.000163387
30,30.566,0.89477,1.19507,1.36427,0,0,0,0,2.60682,34.6138,2.72649,0.0710973,9.72766e-05,9.72766e-05
