epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.35498,1.23928,2.99706,1.12373,0.66791,0.51667,0.62237,0.37497,1.61824,1.65917,0.92649,0.1,0,0
2,10.3674,1.5523,3.43976,1.21931,0.66476,0.51667,0.62166,0.37484,1.62761,1.69954,0.92685,0.0990904,9.04158e-05,9.04158e-05
3,10.6596,1.38697,3.27644,1.03459,0.66578,0.51667,0.5805,0.36395,1.63502,1.73755,0.92966,0.0981747,0.000174663,0.000174663
4,11.2261,1.52473,3.5639,1.31123,0.82293,0.35,0.36621,0.28645,1.75993,2.19952,0.97019,0.0972527,0.000252742,0.000252742
5,11.789,1.52375,2.46199,1.18327,0.82827,0.16667,0.18546,0.16691,1.92626,5.19613,1.01775,0.0963247,0.000324653,0.000324653
6,12.1208,1.43894,1.42151,1.05808,0.10417,0.18333,0.18059,0.15073,2.35581,8.9781,1.23758,0.0953904,0.000390395,0.000390395
7,12.4814,1.75755,1.84467,1.27935,0,0,0,0,2.6446,10.8919,1.31989,0.09445,0.000449969,0.000449969
8,12.8133,1.66793,1.7874,1.25535,0,0,0,0,2.98835,13.1888,1.39835,0.0935034,0.000503375,0.000503375
9,13.204,1.41892,1.3403,1.05735,0,0,0,0,3.08578,14.5962,1.30399,0.0925506,0.000550612,0.000550612
10,13.9676,1.77436,1.7043,1.26166,0,0,0,0,3.19485,17.6739,1.80845,0.0915917,0.000591681,0.000591681
11,14.2991,1.537,1.18797,1.14243,0,0,0,0,4.10878,32.4996,2.62192,0.0906266,0.000626581,0.000626581
12,14.6534,1.68552,1.6133,1.21017,0,0,0,0,4.78774,64.9676,2.94085,0.0896553,0.000655313,0.000655313
13,15.0048,1.84611,1.8331,1.24989,0,0,0,0,4.88638,78.9639,3.15677,0.0886779,0.000677876,0.000677876
14,15.3969,1.64316,1.92519,1.22057,0,0,0,0,3.83458,63.8009,2.03798,0.0876943,0.000694272,0.000694272
15,15.9814,1.69255,1.13621,1.19457,0,0,0,0,4.15741,63.6906,2.16657,0.0867045,0.000704499,0.000704499
16,16.3617,1.82188,1.48064,1.18266,0,0,0,0,4.10966,63.7704,2.27495,0.0857086,0.000708557,0.000708557
17,16.9204,1.35654,1.01871,1.04436,0,0,0,0,4.27437,89.2386,2.6022,0.0847064,0.000706447,0.000706447
18,17.2536,1.73628,1.47102,1.3374,0,0,0,0,4.27437,89.2386,2.6022,0.0836982,0.000698169,0.000698169
19,17.6046,1.32923,1.13549,0.98552,0,0,0,0,4.05338,104.564,2.60429,0.0826837,0.000683722,0.000683722
20,17.9097,1.23227,1.25736,1.09534,0,0,0,0,4.05338,104.564,2.60429,0.0816631,0.000663107,0.000663107
21,26.8708,1.34092,1.17036,1.04675,0,0,0,0,3.89447,112.213,2.38337,0.0806363,0.000636324,0.000636324
22,27.481,1.30569,1.17141,0.99876,0,0,0,0,3.89447,112.213,2.38337,0.0796034,0.000603372,0.000603372
23,27.8409,1.41122,0.99145,1.05577,0,0,0,0,3.49572,85.1957,2.34387,0.0785643,0.000564252,0.000564252
24,28.3681,1.10848,0.84239,0.82193,0,0,0,0,3.49572,85.1957,2.34387,0.077519,0.000518963,0.000518963
25,28.7262,1.25242,0.94104,1.00247,0,0,0,0,3.47189,86.4784,2.12569,0.0764675,0.000467506,0.000467506
26,29.0598,1.46471,0.94079,1.14682,0,0,0,0,3.47189,86.4784,2.12569,0.0754099,0.000409881,0.000409881
27,29.4189,1.17956,0.84029,0.9382,0,0,0,0,3.26334,70.0235,2.0088,0.0743461,0.000346087,0.000346087
28,29.9444,1.04756,0.76858,0.88747,0,0,0,0,3.26334,70.0235,2.0088,0.0732761,0.000276125,0.000276125
29,30.2861,1.09168,0.84388,0.87043,0,0,0,0,3.39476,47.8243,2.23343,0.0722,0.000199994,0.000199994
30,30.6125,1.26812,0.9834,0.96177,0,0,0,0,3.39476,47.8243,2.23343,0.0711177,0.000117695,0.000117695
