epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.8833,1.00854,3.60791,1.18112,0.66655,0.51667,0.62237,0.37497,1.42673,1.92061,1.01658,0.1,0,0
2,13.6769,1.51629,4.88124,1.46943,0.66808,0.51667,0.62173,0.37493,1.43833,1.9898,1.02294,0.0990934,9.34125e-05,9.34125e-05
3,14.041,1.16759,3.83312,1.13569,0.66769,0.51667,0.51798,0.35143,1.4531,2.03277,1.02599,0.0981805,0.00018045,0.00018045
4,14.5433,1.13748,4.25369,1.21488,0.7978,0.33098,0.51802,0.29338,1.6613,2.20554,1.07829,0.0972611,0.000261113,0.000261113
5,14.9154,1.28219,2.48194,1.22736,0.11901,0.38333,0.22572,0.14491,2.45639,4.84895,1.53038,0.0963354,0.0003354,0.0003354
6,15.2773,1.35126,2.31079,1.13864,0.00327,0.03333,0.00207,0.0003,2.47807,7.86117,1.54596,0.0954033,0.000403313,0.000403313
7,15.8391,1.54036,2.546,1.35238,0,0,0,0,2.97438,9.42988,1.73592,0.0944649,0.000464851,0.000464851
8,16.1922,1.57125,1.73773,1.46716,0,0,0,0,2.93017,10.7484,1.87023,0.09352,0.000520014,0.000520014
9,16.8344,1.25749,1.46067,1.24679,0,0,0,0,3.05684,9.92214,1.86266,0.0925688,0.000568801,0.000568801
10,18.4462,1.29304,1.61124,1.22236,0,0,0,0,3.20305,8.16638,1.9067,0.0916112,0.000611214,0.000611214
11,19.0076,1.47906,2.16881,1.31198,0.00538,0.01667,0.00333,0.00033,3.32395,8.47122,2.12801,0.0906473,0.000647252,0.000647252
12,19.342,1.40944,1.47605,1.26614,0.00758,0.01667,0.00417,0.00042,3.5549,10.7856,2.41884,0.0896769,0.000676915,0.000676915
13,19.6847,1.86204,1.99134,1.67124,0,0,0,0,3.50169,14.6763,2.87809,0.0887002,0.000700203,0.000700203
14,20.2535,1.16402,2.0745,1.18997,0,0,0,0,3.68548,17.283,3.34484,0.0877171,0.000717116,0.000717116
15,20.5998,1.4768,1.58617,1.22245,0,0,0,0,3.93626,22.0048,3.57436,0.0867277,0.000727654,0.000727654
16,21.2084,1.45125,1.35176,1.17233,0,0,0,0,4.03129,30.7054,3.61572,0.0857318,0.000731817,0.000731817
17,21.5468,1.21263,1.20183,1.15923,0,0,0,0,4.30877,60.3879,3.79093,0.0847296,0.000729606,0.000729606
18,21.8851,1.51877,1.7672,1.34263,0,0,0,0,4.30877,60.3879,3.79093,0.083721,0.000721019,0.000721019
19,22.4647,1.22834,0.98748,1.11904,0,0,0,0,4.40675,72.9078,3.82463,0.0827061,0.000706057,0.000706057
20,22.8001,1.49525,1.34242,1.25039,0,0,0,0,4.40675,72.9078,3.82463,0.0816847,0.00068472,0.00068472
21,30.5189,1.8737,1.83738,1.65451,0,0,0,0,4.21467,68.8257,3.57806,0.080657,0.000657009,0.000657009
22,31.0599,1.60098,1.50424,1.22315,0,0,0,0,4.21467,68.8257,3.57806,0.0796229,0.000622922,0.000622922
23,31.4535,1.41963,1.65516,1.255,0,0,0,0,3.88273,73.2474,2.94383,0.0785825,0.000582461,0.000582461
24,32.0213,1.27912,1.12909,1.08017,0,0,0,0,3.88273,73.2474,2.94383,0.0775356,0.000535624,0.000535624
25,32.3948,1.19594,1.16476,1.14703,0,0,0,0,3.52169,46.5038,2.91316,0.0764824,0.000482413,0.000482413
26,32.74,1.15545,1.27956,1.1113,0,0,0,0,3.52169,46.5038,2.91316,0.0754228,0.000422826,0.000422826
27,33.096,1.19931,1.07841,1.06584,0,0,0,0,3.30222,34.7854,2.67363,0.0743569,0.000356865,0.000356865
28,33.6312,1.05698,0.99557,1.04141,0,0,0,0,3.30222,34.7854,2.67363,0.0732845,0.000284529,0.000284529
29,33.975,1.07433,1.16633,1.0404,0,0,0,0,3.10775,24.863,2.365,0.0722058,0.000205817,0.000205817
30,34.2871,0.93529,1.19435,0.96349,0,0,0,0,3.10775,24.863,2.365,0.0711207,0.000120731,0.000120731
