epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.4963,1.03618,3.44726,1.09656,0.6673,0.51667,0.62239,0.37498,1.64671,1.83035,1.01556,0.1,0,0
2,16.4505,1.77788,4.44966,1.44615,0.66797,0.51667,0.62171,0.37492,1.65685,1.8815,1.01915,0.0991056,0.000105601,0.000105601
3,16.7937,1.4651,3.75967,1.20997,0.66604,0.51667,0.51803,0.35147,1.67624,1.92046,1.02306,0.098204,0.000204003,0.000204003
4,17.1419,1.39779,3.86703,1.23236,0.43749,0.30254,0.34925,0.23044,1.73673,2.14405,0.94719,0.0972952,0.000295207,0.000295207
5,17.6821,1.49914,2.27226,1.25548,0.02794,0.33333,0.03811,0.01926,2.71479,4.02605,1.29792,0.0963792,0.000379213,0.000379213
6,18.0083,1.47159,2.16119,1.13924,0.00376,0.05,0.0154,0.00439,3.1952,6.10671,1.46429,0.095456,0.00045602,0.00045602
7,18.5127,1.82098,2.43216,1.36837,0,0,0,0,3.64555,9.17697,1.85728,0.0945256,0.000525629,0.000525629
8,19.0798,1.79384,1.68543,1.49669,0.00046,0.16667,0.00046,9e-05,3.71546,15.5391,2.08275,0.093588,0.000588039,0.000588039
9,19.4784,1.69962,1.82898,1.35223,0,0,0,0,3.67971,18.0935,2.19532,0.0926433,0.000643251,0.000643251
10,20.0621,1.4405,1.64102,1.13279,0,0,0,0,3.84068,20.9408,2.26729,0.0916913,0.000691265,0.000691265
11,20.3994,1.8822,1.85298,1.46298,0,0,0,0,3.6431,23.5477,2.20674,0.0907321,0.00073208,0.00073208
12,20.734,1.68876,1.41069,1.22305,0,0,0,0,3.86405,40.2739,2.42235,0.0897657,0.000765697,0.000765697
13,22.0888,1.94619,1.82186,1.5229,0.00222,0.16667,0.00386,0.00039,4.12556,47.9847,2.65974,0.0887921,0.000792116,0.000792116
14,22.655,1.81415,1.9468,1.34648,0,0,0,0,4.30295,66.8328,3.31786,0.0878113,0.000811336,0.000811336
15,22.9983,1.9122,1.46517,1.37601,0,0,0,0,4.26115,110.633,3.736,0.0868234,0.000823358,0.000823358
16,23.346,1.99798,1.36574,1.33821,0,0,0,0,3.82496,169.901,3.5309,0.0858282,0.000828181,0.000828181
17,23.6889,1.73994,1.44351,1.28742,0,0,0,0,4.09754,219.012,4.09394,0.0848258,0.000825806,0.000825806
18,24.1918,1.75767,1.99512,1.25161,0,0,0,0,4.09754,219.012,4.09394,0.0838162,0.000816232,0.000816232
19,24.5372,1.28115,1.08315,1.07454,0,0,0,0,3.96675,127.781,3.89921,0.0827995,0.000799461,0.000799461
20,24.8946,1.87727,1.82773,1.26593,0,0,0,0,3.96675,127.781,3.89921,0.0817755,0.00077549,0.00077549
21,33.5445,1.89542,1.94498,1.43826,0,0,0,0,4.02582,125.323,3.82915,0.0807443,0.000744322,0.000744322
22,34.0704,1.67534,1.56954,1.3091,0,0,0,0,4.02582,125.323,3.82915,0.079706,0.000705955,0.000705955
23,34.4247,1.76471,1.55668,1.37485,0,0,0,0,3.96584,85.544,3.71535,0.0786604,0.000660389,0.000660389
24,34.7495,1.35947,1.19922,1.0329,0,0,0,0,3.96584,85.544,3.71535,0.0776076,0.000607626,0.000607626
25,35.1133,1.45934,1.31665,1.27262,0,0,0,0,3.86675,68.5646,3.37441,0.0765477,0.000547663,0.000547663
26,35.6285,1.50163,1.35253,1.24701,0,0,0,0,3.86675,68.5646,3.37441,0.0754805,0.000480503,0.000480503
27,35.9738,1.53901,1.34972,1.13953,0,0,0,0,3.74685,48.3358,3.25442,0.0744061,0.000406144,0.000406144
28,36.2928,1.2533,1.02577,1.12418,0,0,0,0,3.74685,48.3358,3.25442,0.0733246,0.000324586,0.000324586
29,36.8557,1.31322,1.17246,1.12114,0,0,0,0,3.66956,35.5016,2.99987,0.0722358,0.000235831,0.000235831
30,37.2031,1.32939,1.29769,1.26401,0,0,0,0,3.66956,35.5016,2.99987,0.0711399,0.000139877,0.000139877
