epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.9067,0.87436,4.35688,1.37492,0.66598,0.51667,0.62226,0.37495,1.2599,2.17954,1.19605,0.1,0,0
2,13.0557,1.42834,5.08474,1.80353,0.66826,0.51667,0.58039,0.36668,1.26453,2.25309,1.19923,0.0990728,7.2817e-05,7.2817e-05
3,13.3953,1.24397,4.81795,1.49817,0.66866,0.51667,0.58055,0.36398,1.27331,2.30702,1.20454,0.0981407,0.000140668,0.000140668
4,13.7599,0.89609,4.79684,1.39886,0.80882,0.36667,0.47479,0.29117,1.48305,2.17685,1.26932,0.0972036,0.000203553,0.000203553
5,14.1149,1.1962,3.03854,1.48164,0.77407,0.16667,0.14808,0.06425,2.09096,4.31824,1.55506,0.0962615,0.000261473,0.000261473
6,14.6616,1.1083,2.53839,1.3988,0.42229,0.16667,0.17307,0.0781,2.25203,4.80054,1.69538,0.0953144,0.000314426,0.000314426
7,15.02,1.34804,2.78504,1.61917,0.44035,0.16667,0.11657,0.06113,2.40922,5.25085,1.82852,0.0943624,0.000362413,0.000362413
8,15.6427,1.26186,2.19566,1.67323,0.402,0.06866,0.08043,0.04456,2.44783,5.80489,1.92726,0.0934054,0.000405435,0.000405435
9,16.0032,1.03065,1.6486,1.35011,0.035,0.1,0.05071,0.00536,2.49016,9.127,2.14262,0.0924435,0.00044349,0.00044349
10,16.6263,0.99411,1.43272,1.30283,0,0,0,0,2.78423,15.0233,2.65058,0.0914766,0.00047658,0.00047658
11,16.9592,1.15462,1.93118,1.47887,0,0,0,0,2.77615,19.2475,2.73566,0.0905047,0.000504703,0.000504703
12,17.3023,1.07431,1.3135,1.32061,0,0,0,0,2.76061,23.5574,2.49493,0.0895279,0.000527861,0.000527861
13,17.6993,1.47742,1.72287,1.77437,0,0,0,0,2.59254,28.7599,2.53994,0.0885461,0.000546053,0.000546053
14,18.2352,1.30537,1.98729,1.70689,0,0,0,0,2.84953,43.1223,2.82726,0.0875593,0.000559279,0.000559279
15,19.275,1.17327,1.53373,1.40891,0,0,0,0,3.02281,72.3433,3.21641,0.0865675,0.000567538,0.000567538
16,19.6581,1.30955,1.39704,1.46012,0,0,0,0,3.10075,128.736,3.05688,0.0855708,0.000570832,0.000570832
17,20.2323,1.11569,1.82232,1.47051,0,0,0,0,3.10006,109.634,3.11648,0.0845692,0.00056916,0.00056916
18,20.5785,1.23071,2.04794,1.4343,0,0,0,0,3.10006,109.634,3.11648,0.0835625,0.000562522,0.000562522
19,20.9299,1.06951,1.33957,1.33474,0,0,0,0,3.08951,80.7004,3.05217,0.0825509,0.000550919,0.000550919
20,21.2915,1.1918,1.57804,1.40651,0,0,0,0,3.08951,80.7004,3.05217,0.0815343,0.000534349,0.000534349
21,28.0817,1.33312,2.0051,1.74142,0,0,0,0,3.06739,52.3693,2.9954,0.0805128,0.000512813,0.000512813
22,28.6353,1.09192,1.53965,1.27106,0,0,0,0,3.06739,52.3693,2.9954,0.0794863,0.000486311,0.000486311
23,28.9907,1.14428,1.67346,1.49612,0,0,0,0,3.02127,39.6154,3.37914,0.0784548,0.000454844,0.000454844
24,29.3062,1.07034,1.19877,1.2615,0,0,0,0,3.02127,39.6154,3.37914,0.0774184,0.00041841,0.00041841
25,29.8795,1.06774,1.56118,1.31163,0,0,0,0,2.82003,35.9945,3.34011,0.076377,0.000377011,0.000377011
26,30.3653,0.97817,1.343,1.30681,0,0,0,0,2.82003,35.9945,3.34011,0.0753306,0.000330645,0.000330645
27,30.729,0.82351,1.14031,1.18926,0,0,0,0,2.80062,34.0328,3.23073,0.0742793,0.000279314,0.000279314
28,31.2619,0.80216,1.18425,1.27122,0,0,0,0,2.80062,34.0328,3.23073,0.073223,0.000223017,0.000223017
29,31.6025,0.86959,1.01624,1.17889,0,0,0,0,2.79617,30.2952,3.0168,0.0721618,0.000161754,0.000161754
30,31.9203,0.82321,1.20786,1.22676,0,0,0,0,2.79617,30.2952,3.0168,0.0710955,9.55245e-05,9.55245e-05
