epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.8649,1.08178,4.57368,1.21657,0.66652,0.51667,0.62239,0.375,1.25396,2.33926,0.96272,0.1,0,0
2,12.0554,1.17661,4.71421,1.23148,0.66188,0.51667,0.6147,0.37346,1.26635,2.39131,0.96513,0.0990798,7.97759e-05,7.97759e-05
3,12.5392,1.16934,4.98912,1.12402,0.66289,0.51667,0.58043,0.3639,1.27294,2.44871,0.96704,0.0981541,0.000154104,0.000154104
4,12.8078,1.169,5.20526,1.33569,0.66571,0.51667,0.51798,0.34585,1.28508,2.49591,0.97208,0.097223,0.000222983,0.000222983
5,13.189,1.14453,5.02764,1.22936,0.13246,0.63333,0.40019,0.25804,1.38391,3.32262,0.97525,0.0962864,0.000286414,0.000286414
6,13.5341,1.04019,3.35397,1.07787,0.99532,0.16667,0.21325,0.16221,1.65593,4.27384,1.09239,0.0953444,0.000344398,0.000344398
7,14.1388,1.43062,3.42341,1.38574,0.33455,0.16667,0.00369,0.00221,2.19706,8.13716,1.48132,0.0943969,0.000396933,0.000396933
8,14.5046,1.34682,3.46741,1.36112,0,0,0,0,2.64491,16.1138,1.95504,0.093444,0.000444019,0.000444019
9,14.8521,1.09913,1.96849,1.1958,0,0,0,0,2.84694,24.2316,2.18037,0.0924857,0.000485658,0.000485658
10,15.1992,1.20199,2.3027,1.2628,0,0,0,0,2.80877,58.8519,2.09423,0.0915218,0.000521848,0.000521848
11,15.6125,1.203,2.54483,1.22449,0,0,0,0,2.72808,79.3267,2.03416,0.0905526,0.000552591,0.000552591
12,16.7799,1.23,2.07887,1.27337,0,0,0,0,2.80597,102.97,2.0482,0.0895779,0.000577885,0.000577885
13,17.1464,1.74137,2.68342,1.59853,0,0,0,0,2.8725,134.152,2.15035,0.0885977,0.00059773,0.00059773
14,17.5225,1.25189,2.16357,1.23555,0,0,0,0,3.05312,157.691,2.26515,0.0876121,0.000612128,0.000612128
15,17.8965,1.34311,2.11455,1.28555,0,0,0,0,3.18161,156.811,2.45198,0.0866211,0.000621077,0.000621077
16,18.2715,1.25943,1.56903,1.15136,0,0,0,0,3.49665,140.56,2.82129,0.0856246,0.000624579,0.000624579
17,18.6529,1.02589,1.33387,1.05826,0,0,0,0,3.40037,120.195,2.94322,0.0846226,0.000622632,0.000622632
18,19.0009,1.37418,2.17367,1.46181,0,0,0,0,3.40037,120.195,2.94322,0.0836152,0.000615237,0.000615237
19,19.6171,0.95495,1.5354,0.9911,0,0,0,0,3.14503,111.455,2.54338,0.0826024,0.000602393,0.000602393
20,20.1379,0.91369,1.61654,1.09446,0,0,0,0,3.14503,111.455,2.54338,0.0815841,0.000584102,0.000584102
21,27.0838,1.4298,1.73343,1.31612,0,0,0,0,2.95493,103.902,2.48432,0.0805604,0.000560362,0.000560362
22,27.611,1.27227,1.60968,1.09557,0,0,0,0,2.95493,103.902,2.48432,0.0795312,0.000531174,0.000531174
23,28.1724,1.07033,1.64797,1.1076,0,0,0,0,2.83863,83.7532,2.34171,0.0784965,0.000496538,0.000496538
24,28.5183,0.90201,1.19538,0.92448,0,0,0,0,2.83863,83.7532,2.34171,0.0774565,0.000456454,0.000456454
25,28.88,1.11279,1.37568,1.16776,0,0,0,0,2.94993,76.3967,2.32554,0.0764109,0.000410921,0.000410921
26,29.2298,0.97635,1.26283,0.95971,0,0,0,0,2.94993,76.3967,2.32554,0.0753599,0.000359941,0.000359941
27,29.8221,0.8392,1.29792,0.88991,0,0,0,0,3.06697,57.2621,2.43941,0.0743035,0.000303512,0.000303512
28,30.5331,0.73687,1.21955,0.90096,0,0,0,0,3.06697,57.2621,2.43941,0.0732416,0.000241635,0.000241635
29,30.8907,0.95402,1.22677,0.98634,0,0,0,0,2.92441,52.3194,2.18732,0.0721743,0.00017431,0.00017431
30,31.229,0.69654,1.1584,0.88805,0,0,0,0,2.92441,52.3194,2.18732,0.0711015,0.000101536,0.000101536
