epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.0753,1.21563,3.77192,1.44828,0.6688,0.51667,0.62241,0.37505,1.49605,1.84216,1.16712,0.1,0,0
2,11.8255,1.67688,4.63979,1.68467,0.6699,0.51667,0.62162,0.37484,1.51299,1.90498,1.17563,0.0990994,9.9406e-05,9.9406e-05
3,12.123,1.48785,3.72061,1.39436,0.66494,0.51667,0.51798,0.35139,1.53136,1.94234,1.17872,0.098192,0.000192024,0.000192024
4,12.402,1.34534,3.97706,1.58027,0.66854,0.51667,0.51813,0.35148,1.54278,1.97453,1.18243,0.0972779,0.000277854,0.000277854
5,12.7535,1.36013,3.86503,1.43038,0.7795,0.26667,0.48887,0.34829,1.60959,2.60219,1.18014,0.0963569,0.000356896,0.000356896
6,13.3195,1.34221,2.68987,1.27481,0.16675,0.35,0.39174,0.25718,1.91067,4.31646,1.37195,0.0954291,0.00042915,0.00042915
7,13.862,1.80135,2.92274,1.67412,0.03732,0.19674,0.17233,0.12831,2.08695,7.27676,1.44189,0.0944946,0.000494616,0.000494616
8,14.2968,1.65206,2.5527,1.68579,0,0,0,0,3.07443,12.1261,2.16202,0.0935533,0.000553293,0.000553293
9,14.7138,1.52535,1.67469,1.49867,0,0,0,0,2.99516,16.342,2.10779,0.0926052,0.000605183,0.000605183
10,15.2832,1.43518,1.61636,1.37998,0,0,0,0,3.07242,27.799,2.09362,0.0916503,0.000650285,0.000650285
11,15.6583,1.6533,1.98047,1.59345,0,0,0,0,3.42721,38.9794,2.39076,0.0906886,0.000688599,0.000688599
12,16.2699,1.61212,1.64233,1.58396,0,0,0,0,3.65075,47.0401,2.6641,0.0897201,0.000720125,0.000720125
13,16.6411,2.05461,2.19593,1.99561,0,0,0,0,3.42662,133.434,2.74533,0.0887449,0.000744862,0.000744862
14,17.444,1.52387,2.20922,1.57694,0,0,0,0,3.52874,209.532,2.78779,0.0877628,0.000762812,0.000762812
15,17.8303,1.82184,1.88026,1.67333,0,0,0,0,3.47148,259.996,2.95464,0.086774,0.000773974,0.000773974
16,18.2088,1.88312,1.54262,1.56233,0,0,0,0,3.42814,265.762,3.0142,0.0857783,0.000778348,0.000778348
17,18.5997,1.38341,1.31418,1.38399,0,0,0,0,3.50178,281.24,3.08886,0.0847759,0.000775933,0.000775933
18,18.966,1.7806,2.63528,1.54957,0,0,0,0,3.50178,281.24,3.08886,0.0837667,0.000766731,0.000766731
19,19.3487,1.24481,1.1818,1.19903,0,0,0,0,3.45963,220.984,2.91497,0.0827507,0.000750741,0.000750741
20,19.8845,1.48976,1.60505,1.55949,0,0,0,0,3.45963,220.984,2.91497,0.081728,0.000727962,0.000727962
21,26.9229,1.63954,1.67238,1.45899,0,0,0,0,3.1172,187.636,2.71293,0.0806984,0.000698396,0.000698396
22,27.5017,1.70721,1.69551,1.44401,0,0,0,0,3.1172,187.636,2.71293,0.079662,0.000662041,0.000662041
23,27.9032,1.57607,1.62024,1.42389,0,0,0,0,3.02036,127.253,2.72844,0.0786189,0.000618899,0.000618899
24,28.4476,1.29054,1.10877,1.20897,0,0,0,0,3.02036,127.253,2.72844,0.077569,0.000568968,0.000568968
25,28.8114,1.417,1.19594,1.47618,0,0,0,0,2.785,86.1927,2.44364,0.0765122,0.00051225,0.00051225
26,29.1714,1.55766,1.5489,1.46554,0,0,0,0,2.785,86.1927,2.44364,0.0754487,0.000448743,0.000448743
27,29.5357,1.07008,1.17551,1.07657,0,0,0,0,2.7288,59.0613,2.26185,0.0743784,0.000378449,0.000378449
28,30.0865,1.03578,1.05302,1.13115,0,0,0,0,2.7288,59.0613,2.26185,0.0733014,0.000301366,0.000301366
29,30.4438,1.17109,1.07655,1.18265,0,0,0,0,2.7598,41.941,2.37687,0.0722175,0.000217496,0.000217496
30,30.7884,1.06337,1.24865,1.2211,0,0,0,0,2.7598,41.941,2.37687,0.0711268,0.000126837,0.000126837
