epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.95873,1.39507,4.74872,1.40614,0.66884,0.51667,0.62239,0.37499,1.67852,2.35862,1.17153,0.1,0,0
2,8.78754,1.90767,5.496,1.71388,0.6708,0.51667,0.5804,0.36654,1.69393,2.43185,1.17997,0.0991003,0.000100278,0.000100278
3,9.17496,1.74958,4.48651,1.41142,0.67052,0.51667,0.51793,0.35137,1.70676,2.48686,1.17969,0.0981937,0.000193712,0.000193712
4,9.69372,1.33875,5.0616,1.38015,0.12112,0.71667,0.52464,0.38232,1.82768,3.02148,1.16971,0.0972803,0.000280301,0.000280301
5,10.0683,1.59756,3.13358,1.52311,0.11466,0.26667,0.22603,0.14343,2.30782,5.71277,1.46068,0.09636,0.000360046,0.000360046
6,10.6753,1.31293,1.97338,1.19824,0,0,0,0,3.21102,7.27822,1.95401,0.0954329,0.000432948,0.000432948
7,11.0243,1.8029,3.27902,1.66539,0,0,0,0,3.2805,8.38891,2.42161,0.094499,0.000499004,0.000499004
8,11.3517,1.85908,2.47513,1.65988,0,0,0,0,3.63722,9.36221,2.81245,0.0935582,0.000558217,0.000558217
9,11.7247,1.33479,2.35197,1.33502,0,0,0,0,4.07814,12.2352,3.31614,0.0926106,0.000610586,0.000610586
10,12.5453,1.37976,2.16682,1.3335,0.02083,0.16667,0.16583,0.06633,4.26065,15.4615,3.8957,0.0916561,0.00065611,0.00065611
11,12.9339,1.63594,2.36465,1.50779,0.03333,0.16667,0.08292,0.03317,4.28887,26.3223,4.49649,0.0906948,0.00069479,0.00069479
12,13.5055,1.7553,1.88992,1.46511,0,0,0,0,4.0838,39.069,4.05876,0.0897266,0.000726626,0.000726626
13,13.8377,2.07019,2.89923,1.78609,0,0,0,0,4.18628,48.8328,4.10287,0.0887516,0.000751618,0.000751618
14,14.1843,1.1178,2.20846,1.28657,0,0,0,0,4.19252,64.5889,3.81574,0.0877698,0.000769765,0.000769765
15,14.7434,1.72924,2.20536,1.4398,0,0,0,0,4.3615,83.7664,3.73732,0.0867811,0.000781068,0.000781068
16,15.1272,1.76125,1.6075,1.41361,0,0,0,0,4.39789,136.309,3.83122,0.0857855,0.000785528,0.000785528
17,15.7132,1.33712,1.5864,1.28897,0,0,0,0,4.46878,160.29,4.30013,0.0847831,0.000783142,0.000783142
18,16.0248,2.05589,2.97407,1.50624,0,0,0,0,4.46878,160.29,4.30013,0.0837739,0.000773913,0.000773913
19,16.3601,1.39514,1.38787,1.20355,0,0,0,0,4.54998,105.926,4.41879,0.0827578,0.00075784,0.00075784
20,16.6654,1.62206,1.75619,1.30576,0,0,0,0,4.54998,105.926,4.41879,0.0817349,0.000734922,0.000734922
21,22.7422,1.40873,2.34902,1.42682,0,0,0,0,4.60894,97.282,4.72043,0.0807052,0.00070516,0.00070516
22,23.3046,1.84379,2.21753,1.59982,0,0,0,0,4.60894,97.282,4.72043,0.0796686,0.000668554,0.000668554
23,23.6566,1.41251,2.13821,1.20118,0,0,0,0,4.43619,92.9476,4.49774,0.0786251,0.000625104,0.000625104
24,23.9822,1.15484,1.28455,1.19434,0,0,0,0,4.43619,92.9476,4.49774,0.0775748,0.000574809,0.000574809
25,24.5668,1.42465,1.68737,1.2765,0,0,0,0,4.23183,69.6007,4.10218,0.0765177,0.00051767,0.00051767
26,25.0682,1.28003,1.75019,1.21084,0,0,0,0,4.23183,69.6007,4.10218,0.0754537,0.000453687,0.000453687
27,25.4293,1.82145,1.66351,1.39449,0,0,0,0,3.97685,56.8506,3.76895,0.0743829,0.00038286,0.00038286
28,25.7396,1.37669,1.38133,1.24655,0,0,0,0,3.97685,56.8506,3.76895,0.0733052,0.000305189,0.000305189
29,26.072,1.8217,1.63674,1.46948,0,0,0,0,4.05807,40.0541,3.73282,0.0722207,0.000220674,0.000220674
30,26.6167,1.15893,1.50038,1.07158,0,0,0,0,4.05807,40.0541,3.73282,0.0711293,0.000129314,0.000129314
