epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.7086,1.03603,3.78015,1.34401,0.66742,0.51667,0.62243,0.37502,1.48863,1.98506,1.19616,0.1,0,0
2,8.53463,1.44124,4.09619,1.56496,0.66531,0.51667,0.61453,0.37347,1.49567,2.02352,1.19665,0.0990918,9.17683e-05,9.17683e-05
3,9.05333,1.48085,3.78926,1.41449,0.66459,0.51667,0.58053,0.36398,1.50466,2.07228,1.19774,0.0981773,0.000177273,0.000177273
4,9.36979,1.41065,4.24173,1.61963,0.66598,0.51667,0.51801,0.34586,1.51942,2.11624,1.20252,0.0972565,0.000256515,0.000256515
5,9.9303,1.39511,3.80577,1.55161,0.92225,0.26667,0.55381,0.34969,1.54019,2.11937,1.17397,0.0963295,0.000329493,0.000329493
6,10.4232,1.19692,3.28658,1.3259,0.56518,0.41667,0.37255,0.20214,2.25962,4.07163,1.6858,0.0953962,0.000396208,0.000396208
7,10.7855,1.59541,2.91757,1.64155,0.68139,0.16667,0.0194,0.01189,2.51925,9.86437,1.98335,0.0944567,0.000456659,0.000456659
8,11.1742,1.59079,2.77753,1.65736,0.67581,0.15546,0.00975,0.0078,2.99977,17.6707,2.21543,0.0935108,0.000510847,0.000510847
9,11.566,1.25647,1.56433,1.44827,0.00203,0.16667,0.00829,0.00663,2.87354,22.4201,2.14427,0.0925588,0.000558771,0.000558771
10,15.0758,1.56183,1.97879,1.64111,0,0,0,0,3.43093,51.8348,2.49644,0.0916004,0.000600432,0.000600432
11,15.4182,1.52715,2.21219,1.5013,0,0,0,0,3.63066,153.175,2.94898,0.0906358,0.00063583,0.00063583
12,15.766,1.48488,2.02743,1.5462,0,0,0,0,3.81206,210.711,3.33351,0.089665,0.000664964,0.000664964
13,16.129,1.79126,1.96361,1.79745,0,0,0,0,3.76305,240.42,3.50535,0.0886878,0.000687835,0.000687835
14,16.7213,1.46845,1.90842,1.5998,0,0,0,0,3.50879,166.187,3.78709,0.0877044,0.000704443,0.000704443
15,17.2874,1.64376,1.93855,1.64773,0,0,0,0,2.91734,138.927,3.0398,0.0867148,0.000714787,0.000714787
16,17.6288,1.99817,1.92621,1.64521,0,0,0,0,2.93414,98.2768,2.88161,0.0857189,0.000718868,0.000718868
17,17.9726,1.25435,1.16812,1.32817,0,0,0,0,3.13903,70.3805,3.03035,0.0847167,0.000716685,0.000716685
18,18.3148,1.92585,1.74047,1.95172,0,0,0,0,3.13903,70.3805,3.03035,0.0837082,0.000708239,0.000708239
19,18.8741,1.3741,1.10364,1.25752,0,0,0,0,3.44698,55.1906,3.14995,0.0826935,0.000693529,0.000693529
20,19.186,1.4614,1.75823,1.64814,0,0,0,0,3.44698,55.1906,3.14995,0.0816726,0.000672556,0.000672556
21,26.2691,1.94845,1.67514,1.83035,0,0,0,0,3.6425,42.7845,3.09362,0.0806453,0.00064532,0.00064532
22,26.8359,1.63269,1.80965,1.55616,0,0,0,0,3.6425,42.7845,3.09362,0.0796118,0.00061182,0.00061182
23,27.1939,1.45841,1.7243,1.42191,0,0,0,0,3.55905,28.8282,2.90693,0.0785721,0.000572057,0.000572057
24,27.5306,1.16539,1.33327,1.18135,0,0,0,0,3.55905,28.8282,2.90693,0.077526,0.000526031,0.000526031
25,28.128,1.27052,1.17852,1.37777,0,0,0,0,3.42581,22.3196,2.68441,0.0764737,0.000473741,0.000473741
26,28.6689,1.35231,1.28094,1.4028,0,0,0,0,3.42581,22.3196,2.68441,0.0754152,0.000415187,0.000415187
27,29.0168,1.18407,1.26383,1.27875,0,0,0,0,3.2169,19.1757,2.48242,0.0743504,0.000350371,0.000350371
28,29.3692,0.99567,1.11407,1.16239,0,0,0,0,3.2169,19.1757,2.48242,0.0732793,0.000279291,0.000279291
29,29.7231,1.21131,1.24075,1.26591,0,0,0,0,3.17435,15.1066,2.42316,0.0722019,0.000201947,0.000201947
30,30.2532,0.93861,1.1981,1.17872,0,0,0,0,3.17435,15.1066,2.42316,0.0711183,0.00011834,0.00011834
