epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.0366,0.88642,3.54467,1.10434,0.667,0.51667,0.62239,0.37498,1.47507,1.93533,1.02323,0.1,0,0
2,9.94912,1.53267,4.60411,1.41851,0.66662,0.51667,0.62169,0.3749,1.48593,1.99309,1.0296,0.0990902,9.02199e-05,9.02199e-05
3,10.2448,1.19559,3.93397,1.14751,0.6688,0.51667,0.51796,0.35145,1.50442,2.04479,1.03444,0.0981743,0.000174279,0.000174279
4,10.6946,1.27939,4.07814,1.26094,0.6927,0.34053,0.35085,0.22305,1.72857,2.15576,1.0233,0.0972522,0.000252179,0.000252179
5,11.0501,1.42382,2.493,1.30242,0.18029,0.26667,0.18737,0.09945,2.63694,4.42926,1.72939,0.0963239,0.000323918,0.000323918
6,11.6032,1.21502,2.30698,1.09652,0.00538,0.03333,0.00444,0.00123,3.00203,5.30199,1.92259,0.0953895,0.000389496,0.000389496
7,11.9682,1.52943,2.3097,1.30452,0.01384,0.1,0.01422,0.00671,3.2435,5.73346,2.0552,0.0944489,0.000448915,0.000448915
8,12.3615,1.75259,2.09428,1.47396,0,0,0,0,3.24862,6.60429,2.20276,0.0935022,0.000502173,0.000502173
9,12.7048,1.54432,1.63697,1.39086,0.00056,0.16667,0.00062,6e-05,2.97928,7.95996,2.2086,0.0925493,0.000549271,0.000549271
10,13.2269,1.26252,1.73886,1.14429,0.00049,0.16667,0.00071,0.00036,2.95397,15.7635,2.31099,0.0915902,0.000590208,0.000590208
11,13.5588,1.60485,1.92293,1.33058,0.0045,0.01667,0.0028,0.00028,3.14445,23.3564,2.39163,0.090625,0.000624986,0.000624986
12,13.902,1.29479,1.52373,1.15321,0,0,0,0,3.29081,31.717,2.93548,0.0896536,0.000653603,0.000653603
13,14.2515,1.55992,1.87662,1.29887,0,0,0,0,3.30462,46.9355,2.97578,0.0886761,0.000676059,0.000676059
14,14.786,1.46124,1.73752,1.3091,0,0,0,0,3.28831,49.2943,3.10743,0.0876924,0.000692356,0.000692356
15,15.1537,1.52266,1.48336,1.30147,0,0,0,0,3.44366,64.7381,3.13048,0.0867025,0.000702492,0.000702492
16,15.4997,1.74028,1.49894,1.27301,0,0,0,0,3.48116,70.8319,3.27606,0.0857065,0.000706468,0.000706468
17,15.8444,1.26806,1.28713,1.20904,0,0,0,0,3.43595,101.321,3.07799,0.0847043,0.000704283,0.000704283
18,16.4076,1.38776,1.38814,1.20303,0,0,0,0,3.43595,101.321,3.07799,0.0836959,0.000695938,0.000695938
19,16.7543,1.52727,1.27537,1.22655,0,0,0,0,3.20297,108.122,2.89149,0.0826814,0.000681433,0.000681433
20,17.0751,1.52262,1.47239,1.22963,0,0,0,0,3.20297,108.122,2.89149,0.0816608,0.000660768,0.000660768
21,24.204,1.50817,1.63946,1.28954,0,0,0,0,3.31618,74.377,2.89237,0.0806339,0.000633942,0.000633942
22,24.5366,1.49104,1.52366,1.24276,0,0,0,0,3.31618,74.377,2.89237,0.079601,0.000600956,0.000600956
23,24.8805,1.37176,1.40203,1.10431,0,0,0,0,3.29229,69.5843,2.7543,0.0785618,0.00056181,0.00056181
24,25.2521,1.22075,1.19245,1.04502,0,0,0,0,3.29229,69.5843,2.7543,0.0775165,0.000516504,0.000516504
25,25.8176,1.15846,1.1847,1.08726,0,0,0,0,3.21686,62.2195,2.7462,0.076465,0.000465037,0.000465037
26,26.139,1.23144,1.09086,1.04677,0,0,0,0,3.21686,62.2195,2.7462,0.0754074,0.00040741,0.00040741
27,26.4866,1.17822,1.09448,1.06805,0,0,0,0,3.31925,52.1103,2.69711,0.0743436,0.000343623,0.000343623
28,26.8152,1.10865,0.93856,1.00264,0,0,0,0,3.31925,52.1103,2.69711,0.0732737,0.000273675,0.000273675
29,27.1565,0.98593,1.04727,0.96946,0,0,0,0,3.09095,44.925,2.55918,0.0721976,0.000197567,0.000197567
30,27.4686,1.02728,0.99132,0.99391,0,0,0,0,3.09095,44.925,2.55918,0.0711153,0.000115299,0.000115299
