epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.8518,0.89424,4.00578,0.95014,0.66602,0.51667,0.62226,0.375,1.34093,2.09811,0.86705,0.1,0,0
2,12.3453,1.25639,4.26763,1.12899,0.6641,0.51667,0.61489,0.37347,1.36027,2.1602,0.87237,0.0991267,0.00012668,0.00012668
3,12.6613,1.41825,4.32444,1.05526,0.66431,0.51667,0.58043,0.36391,1.35987,2.18904,0.87264,0.0982447,0.00024472,0.00024472
4,13.0129,1.26805,4.4384,1.20492,0.6511,0.33565,0.43889,0.25433,1.62752,3.42492,0.96312,0.0973541,0.000354121,0.000354121
5,13.3885,1.21191,3.5191,1.07077,0.78568,0.18333,0.29003,0.19547,1.75081,6.0599,0.99941,0.0964549,0.000454882,0.000454882
6,13.7629,1.17211,2.12248,0.94074,0,0,0,0,2.46985,14.4363,1.38629,0.095547,0.000547003,0.000547003
7,14.1413,1.28216,1.77319,1.0174,0,0,0,0,2.71784,16.3127,1.47831,0.0946305,0.000630484,0.000630484
8,14.4997,1.55063,2.6631,1.18954,0,0,0,0,2.65273,21.1546,1.60487,0.0937053,0.000705325,0.000705325
9,14.8672,1.13801,1.52545,0.99214,0,0,0,0,3.07213,21.1248,1.87701,0.0927715,0.000771526,0.000771526
10,15.2401,1.46941,1.98836,1.16294,0,0,0,0,3.16679,23.5899,1.88145,0.0918291,0.000829088,0.000829088
11,15.6893,1.53065,2.06882,1.17924,0,0,0,0,3.38089,26.0584,2.25567,0.090878,0.00087801,0.00087801
12,17.1391,1.43966,2.17795,1.16282,0,0,0,0,3.69244,34.0525,2.39878,0.0899183,0.000918292,0.000918292
13,17.531,1.4794,1.83184,1.27807,0,0,0,0,3.53762,79.1034,2.78642,0.0889499,0.000949934,0.000949934
14,17.8605,1.48413,2.62444,1.18447,0,0,0,0,3.37999,68.4346,2.65101,0.0879729,0.000972937,0.000972937
15,18.2196,1.39338,2.10278,1.13622,0,0,0,0,3.64006,91.6789,2.92172,0.0869873,0.0009873,0.0009873
16,18.8293,1.66155,1.77001,1.07759,0,0,0,0,3.56889,153.304,3.01185,0.085993,0.000993023,0.000993023
17,19.1608,1.14599,1.34204,0.96202,0,0,0,0,3.49986,158.624,3.17213,0.0849901,0.000990106,0.000990106
18,19.4827,1.91423,2.19478,1.54122,0,0,0,0,3.49986,158.624,3.17213,0.0839785,0.000978549,0.000978549
19,20.0437,1.33049,1.2428,0.97127,0,0,0,0,3.43282,142.988,2.9833,0.0829584,0.000958353,0.000958353
20,20.3548,1.16774,1.38487,1.08096,0,0,0,0,3.43282,142.988,2.9833,0.0819295,0.000929516,0.000929516
21,28.7696,1.87764,2.12718,1.62796,0,0,0,0,3.39631,139.44,2.65669,0.080892,0.00089204,0.00089204
22,29.4013,1.40848,1.91375,1.27767,0,0,0,0,3.39631,139.44,2.65669,0.0798459,0.000845924,0.000845924
23,29.7425,1.33183,1.9841,1.04038,0,0,0,0,3.00681,88.7473,2.39174,0.0787912,0.000791169,0.000791169
24,30.0674,1.0926,1.33701,0.89613,0,0,0,0,3.00681,88.7473,2.39174,0.0777278,0.000727773,0.000727773
25,30.4067,1.30384,1.497,1.04357,0,0,0,0,2.92581,55.6471,2.22085,0.0766557,0.000655738,0.000655738
26,30.9589,1.67938,1.55415,1.19091,0,0,0,0,2.92581,55.6471,2.22085,0.0755751,0.000575063,0.000575063
27,31.3323,1.19198,1.6434,0.9764,0,0,0,0,2.80104,35.4248,2.31324,0.0744857,0.000485748,0.000485748
28,31.6688,1.06916,1.34949,0.92253,0,0,0,0,2.80104,35.4248,2.31324,0.0733878,0.000387793,0.000387793
29,32.0878,1.41424,1.62678,1.01522,0,0,0,0,2.7103,31.8109,2.22477,0.0722812,0.000281199,0.000281199
30,32.6225,1.13321,1.20449,0.91898,0,0,0,0,2.7103,31.8109,2.22477,0.071166,0.000165964,0.000165964
