epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.90999,0.8301,5.76752,1.60107,0.66548,0.51667,0.62237,0.37497,1.21466,2.8182,1.37267,0.1,0,0
2,10.5621,1.29659,6.75722,1.92389,0.66565,0.51667,0.62166,0.37492,1.22068,2.91037,1.37626,0.0990728,7.28218e-05,7.28218e-05
3,10.9145,1.15571,5.69433,1.6761,0.66563,0.51667,0.51798,0.35147,1.23461,2.97224,1.38088,0.0981407,0.000140687,0.000140687
4,11.3612,0.97265,6.16103,1.64835,0.83637,0.33889,0.53538,0.36478,1.52762,3.30299,1.54176,0.0972036,0.000203596,0.000203596
5,11.9275,1.08077,3.50107,1.66176,0.1094,0.55,0.35886,0.23598,1.73215,4.68433,1.66321,0.0962615,0.000261548,0.000261548
6,12.2798,1.02556,3.26298,1.54562,0.16975,0.2,0.17129,0.16885,2.1991,7.6716,2.01383,0.0953145,0.000314544,0.000314544
7,12.6542,1.09229,4.08225,1.73566,0.00417,0.05,0.00547,0.00217,2.19618,7.23002,2.2724,0.0943626,0.000362584,0.000362584
8,13.0841,1.2736,2.71215,1.94637,0.17591,0.01667,0.0092,0.0053,2.55744,10.2065,2.85832,0.0934057,0.000405667,0.000405667
9,13.69,0.9073,2.14832,1.53173,0.00156,0.01667,0.00184,0.0009,2.61544,12.1006,2.9044,0.0924438,0.000443794,0.000443794
10,14.0098,0.93011,2.28056,1.54454,0,0,0,0,2.84767,14.4803,3.39222,0.091477,0.000476964,0.000476964
11,14.3544,1.22522,2.69603,1.73782,0.00131,0.16667,0.00142,0.00014,3.02309,22.2318,4.07833,0.0905052,0.000505178,0.000505178
12,15.1918,1.04397,1.89207,1.54104,0.00091,0.16667,0.0009,0.00045,3.14434,56.7976,4.30256,0.0895284,0.000528435,0.000528435
13,15.7518,1.41647,2.31802,2.07645,0.00108,0.16667,0.00117,0.00082,3.00458,113.137,4.08794,0.0885467,0.000546736,0.000546736
14,16.1465,1.0878,2.49154,1.74945,0.00108,0.16667,0.00125,0.00075,3.02587,103.432,4.22317,0.0875601,0.00056008,0.00056008
15,16.7282,1.162,2.15502,1.6779,0.00158,0.16667,0.00168,0.00101,2.9361,144.961,4.56281,0.0865685,0.000568468,0.000568468
16,17.0874,1.37275,1.79107,1.78063,0.00141,0.16667,0.00149,0.00075,2.98622,215.319,4.70719,0.0855719,0.0005719,0.0005719
17,17.442,0.90936,1.72236,1.48606,0,0,0,0,3.04874,243.645,4.59184,0.0845704,0.000570375,0.000570375
18,17.7575,1.28943,2.40466,1.74806,0,0,0,0,3.04874,243.645,4.59184,0.0835639,0.000563893,0.000563893
19,18.304,0.99859,1.67429,1.45759,0,0,0,0,3.04415,200.121,4.39079,0.0825525,0.000552456,0.000552456
20,18.6436,1.22325,1.9642,1.69482,0,0,0,0,3.04415,200.121,4.39079,0.0815361,0.000536061,0.000536061
21,26.4126,1.33005,2.67804,1.98749,0.0016,0.16667,0.00186,0.00019,3.00497,153.673,4.2019,0.0805147,0.000514711,0.000514711
22,26.9747,0.95768,2.10839,1.4743,0.0016,0.16667,0.00186,0.00019,3.00497,153.673,4.2019,0.0794884,0.000488403,0.000488403
23,27.5346,0.98643,1.91678,1.6267,0,0,0,0,3.01891,106.066,4.07443,0.0784571,0.00045714,0.00045714
24,27.853,0.83699,1.77959,1.34735,0,0,0,0,3.01891,106.066,4.07443,0.0774209,0.00042092,0.00042092
25,28.2115,0.86961,1.34512,1.42254,0,0,0,0,3.00767,69.7144,3.77367,0.0763797,0.000379743,0.000379743
26,28.5876,0.86611,1.72728,1.53099,0,0,0,0,3.00767,69.7144,3.77367,0.0753336,0.00033361,0.00033361
27,28.937,0.96478,1.71518,1.40085,0,0,0,0,2.97738,53.0984,3.46935,0.0742825,0.000282521,0.000282521
28,29.4191,0.72044,1.1121,1.3008,0,0,0,0,2.97738,53.0984,3.46935,0.0732265,0.000226475,0.000226475
29,29.7375,0.81605,1.26934,1.25645,0,0,0,0,3.14868,41.1966,3.68359,0.0721655,0.000165473,0.000165473
30,30.058,0.74717,1.11084,1.37967,0,0,0,0,3.14868,41.1966,3.68359,0.0710995,9.95141e-05,9.95141e-05
