epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.4319,1.16559,3.83741,0.80202,0.66646,0.51667,0.62237,0.37497,1.47751,1.9266,0.65467,0.1,0,0
2,12.226,1.53949,3.64606,0.88812,0.66223,0.51667,0.61466,0.37343,1.48885,1.96236,0.65503,0.099105,0.000105021,0.000105021
3,12.5127,1.55847,4.34185,0.81391,0.66258,0.51667,0.5805,0.36395,1.48955,2.01711,0.65523,0.0982029,0.000202884,0.000202884
4,12.768,1.33254,4.23655,0.88186,0.66334,0.51667,0.51801,0.34586,1.51128,2.0557,0.65882,0.0972936,0.000293589,0.000293589
5,13.1081,1.20912,4.05189,0.77062,0.99458,0.16667,0.32444,0.24712,1.70397,2.95406,0.71756,0.0963771,0.000377136,0.000377136
6,13.655,1.20654,2.67843,0.71011,0.01389,0.16667,0.02764,0.02211,2.03765,5.95599,0.89679,0.0954535,0.000453525,0.000453525
7,14.2051,1.75446,3.06974,0.97053,0,0,0,0,2.6023,9.29108,1.06484,0.0945228,0.000522757,0.000522757
8,14.5636,1.71034,2.64553,0.99243,0,0,0,0,2.93556,16.4325,1.1959,0.0935848,0.00058483,0.00058483
9,15.0723,1.37273,1.62201,0.77837,0,0,0,0,3.34687,21.6243,1.51953,0.0926397,0.000639745,0.000639745
10,15.4427,1.4765,2.1797,0.85135,0,0,0,0,3.24125,57.6364,1.49423,0.0916875,0.000687502,0.000687502
11,15.8269,1.69458,2.61225,0.92932,0.00213,0.16667,0.00251,0.00075,3.1236,120.569,1.33633,0.0907281,0.000728101,0.000728101
12,16.8316,1.59388,2.08635,0.88181,0.0043,0.16667,0.00474,0.00332,3.34105,158.154,1.49507,0.0897615,0.000761543,0.000761543
13,17.1975,1.64249,1.79139,0.91475,0,0,0,0,3.62475,224.713,1.73781,0.0887878,0.000787826,0.000787826
14,17.5556,1.87713,2.01377,1.05375,0,0,0,0,3.5058,189.751,1.72253,0.087807,0.000806951,0.000806951
15,17.9507,1.26341,1.74502,0.81596,0,0,0,0,3.49361,125.009,1.68869,0.0868189,0.000818919,0.000818919
16,18.3202,1.84968,1.757,0.97748,0,0,0,0,3.53565,196.257,1.74782,0.0858237,0.000823728,0.000823728
17,18.6662,1.2407,1.26592,0.77563,0,0,0,0,3.48122,277.84,1.95763,0.0848214,0.00082138,0.00082138
18,19.2039,1.71105,1.88434,1.10901,0,0,0,0,3.48122,277.84,1.95763,0.0838119,0.000811873,0.000811873
19,19.5465,1.37476,1.25187,0.77061,0,0,0,0,3.23229,296.015,2.00494,0.0827952,0.000795209,0.000795209
20,19.8763,1.62544,1.5291,0.97806,0,0,0,0,3.23229,296.015,2.00494,0.0817714,0.000771386,0.000771386
21,27.4852,1.40967,1.99432,0.90459,0,0,0,0,3.39947,179.109,2.00363,0.0807404,0.000740406,0.000740406
22,28.0333,1.24631,1.44277,0.78963,0,0,0,0,3.39947,179.109,2.00363,0.0797023,0.000702267,0.000702267
23,28.3989,1.44758,1.75072,0.94235,0,0,0,0,3.16123,97.5906,2.01632,0.078657,0.000656971,0.000656971
24,28.7389,1.36338,1.18831,0.71882,0,0,0,0,3.16123,97.5906,2.01632,0.0776045,0.000604517,0.000604517
25,29.0785,1.18353,1.2027,0.77481,0,0,0,0,3.08826,58.8833,1.92625,0.0765449,0.000544904,0.000544904
26,29.6038,1.56423,1.33777,1.00972,0,0,0,0,3.08826,58.8833,1.92625,0.0754781,0.000478134,0.000478134
27,29.9558,1.3682,1.28672,0.71181,0,0,0,0,3.14051,38.7234,1.77553,0.0744042,0.000404206,0.000404206
28,30.2723,1.02699,0.85135,0.66601,0,0,0,0,3.14051,38.7234,1.77553,0.0733231,0.00032312,0.00032312
29,30.8166,1.2205,1.09475,0.68002,0,0,0,0,3.0064,37.2701,1.5898,0.0722349,0.000234875,0.000234875
30,31.1282,1.05248,0.96208,0.71986,0,0,0,0,3.0064,37.2701,1.5898,0.0711395,0.000139473,0.000139473
