epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.8805,1.02883,4.12193,1.2011,0.66795,0.51667,0.62228,0.37497,1.54331,2.08406,1.04415,0.1,0,0
2,11.3098,1.64732,4.96566,1.47222,0.66858,0.51667,0.62162,0.37491,1.54543,2.15446,1.0453,0.099084,8.40309e-05,8.40309e-05
3,11.57,1.56395,4.57396,1.27999,0.66927,0.51667,0.5805,0.36395,1.55888,2.23048,1.05033,0.0981623,0.000162323,0.000162323
4,11.9232,1.22366,4.40016,1.24318,0.859,0.3354,0.51993,0.40439,1.77358,1.79911,1.11557,0.0972349,0.000234878,0.000234878
5,12.2829,1.22422,2.68219,1.21627,0.72221,0.26667,0.32713,0.2275,1.86204,3.07078,1.16108,0.0963017,0.000301694,0.000301694
6,12.8578,1.12563,2.33658,1.11281,0.01521,0.21667,0.03354,0.00831,2.1512,5.38703,1.3513,0.0953628,0.000362771,0.000362771
7,13.2092,1.69323,2.51722,1.37056,0.01906,0.2,0.03283,0.01142,2.74404,8.05621,1.67316,0.0944181,0.000418111,0.000418111
8,13.8018,1.56602,2.18634,1.47541,0.01459,0.2,0.03015,0.01111,3.27957,13.2599,1.95787,0.0934677,0.000467712,0.000467712
9,14.1526,1.50029,1.6133,1.36257,0,0,0,0,3.5296,17.2455,2.18921,0.0925116,0.000511575,0.000511575
10,14.4906,1.43184,1.98019,1.26785,0,0,0,0,3.63817,16.8667,2.38529,0.0915497,0.000549699,0.000549699
11,15.0422,1.78772,2.33418,1.49981,0,0,0,0,3.76645,18.5673,2.46041,0.0905821,0.000582085,0.000582085
12,15.7251,1.59824,1.55195,1.39582,0,0,0,0,3.31567,50.865,2.33909,0.0896087,0.000608733,0.000608733
13,16.0766,1.55945,2.04847,1.453,0,0,0,0,3.53984,260.985,2.91214,0.0886296,0.000629643,0.000629643
14,16.4634,1.75551,2.13613,1.50909,0.00379,0.16667,0.00386,0.00077,3.54142,224.539,2.90504,0.0876448,0.000644814,0.000644814
15,17.0523,1.4798,1.80009,1.3088,0,0,0,0,3.55193,606.911,3.12878,0.0866542,0.000654247,0.000654247
16,17.4234,1.53452,1.41929,1.2043,0,0,0,0,3.38723,894.564,3.00228,0.0856579,0.000657942,0.000657942
17,17.7686,1.31434,1.85732,1.18591,0,0,0,0,3.62995,921.753,3.25043,0.0846559,0.000655898,0.000655898
18,18.1108,1.61209,2.16312,1.32167,0,0,0,0,3.62995,921.753,3.25043,0.0836481,0.000648116,0.000648116
19,18.6733,1.19017,1.42953,1.09876,0,0,0,0,3.84708,720.879,3.43682,0.0826346,0.000634596,0.000634596
20,19.2033,1.56333,1.84594,1.23109,0,0,0,0,3.84708,720.879,3.43682,0.0816153,0.000615337,0.000615337
21,25.3955,2.02614,2.18919,1.80565,0,0,0,0,4.01066,417.024,3.77267,0.0805903,0.000590341,0.000590341
22,25.7629,1.55882,1.78173,1.27043,0,0,0,0,4.01066,417.024,3.77267,0.0795596,0.000559606,0.000559606
23,26.1822,1.44328,1.81156,1.44394,0,0,0,0,3.50791,227.908,3.0371,0.0785231,0.000523132,0.000523132
24,26.5653,1.35148,1.35055,1.14194,0,0,0,0,3.50791,227.908,3.0371,0.0774809,0.000480921,0.000480921
25,26.9371,1.01573,1.24013,1.04426,0,0,0,0,3.42486,154.695,2.89201,0.076433,0.000432971,0.000432971
26,27.2639,1.22723,1.41744,1.32805,0,0,0,0,3.42486,154.695,2.89201,0.0753793,0.000379282,0.000379282
27,27.8126,1.10756,1.30932,1.01913,0,0,0,0,3.54964,115.152,3.01094,0.0743199,0.000319856,0.000319856
28,28.1235,1.16086,1.10646,1.09092,0,0,0,0,3.54964,115.152,3.01094,0.0732547,0.000254691,0.000254691
29,28.4559,1.0788,1.19793,1.04748,0,0,0,0,3.50813,92.6396,2.8677,0.0721838,0.000183788,0.000183788
30,28.7868,1.09657,1.4125,1.07443,0,0,0,0,3.50813,92.6396,2.8677,0.0711071,0.000107146,0.000107146
