epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.7816,0.91813,4.95448,1.60476,0.66637,0.51667,0.62237,0.37497,1.32139,2.57849,1.37187,0.1,0,0
2,12.486,1.48002,6.12194,1.97946,0.66563,0.51667,0.62164,0.37488,1.32296,2.65777,1.37573,0.0990728,7.28175e-05,7.28175e-05
3,12.7807,1.28048,5.71268,1.67991,0.66611,0.51667,0.51798,0.35129,1.331,2.70451,1.37609,0.0981407,0.00014067,0.00014067
4,13.3641,1.0092,5.72796,1.64956,0.86346,0.32083,0.54567,0.33681,1.72638,3.00259,1.67528,0.0972036,0.000203558,0.000203558
5,13.72,1.07462,3.33369,1.60302,0.06457,0.4,0.27995,0.19639,2.03095,5.9378,1.92228,0.0962615,0.000261481,0.000261481
6,14.2868,1.05467,3.14612,1.49964,0.00185,0.05,0.00248,0.00101,2.01691,6.34953,1.79445,0.0953144,0.000314438,0.000314438
7,14.6716,1.48925,4.00036,1.9414,0.05866,0.4,0.05375,0.02166,2.19411,6.14539,1.84327,0.0943624,0.000362431,0.000362431
8,15.0324,1.294,2.52163,1.90081,0.06116,0.15,0.10208,0.03327,2.40206,7.31714,2.09663,0.0934055,0.000405459,0.000405459
9,15.4957,1.2428,2.52391,1.68052,0.00417,0.03333,0.00257,0.00063,2.69189,10.3437,2.51419,0.0924435,0.000443522,0.000443522
10,15.8573,1.10799,1.88772,1.55718,0,0,0,0,2.79542,15.1648,2.76282,0.0914766,0.00047662,0.00047662
11,16.2166,1.32168,2.63435,1.67016,0,0,0,0,3.02874,31.0882,3.13983,0.0905048,0.000504753,0.000504753
12,17.4583,1.22181,1.74208,1.59078,0,0,0,0,3.03455,70.9347,3.23849,0.0895279,0.000527922,0.000527922
13,17.8031,1.58052,2.41908,2.16029,0,0,0,0,2.95489,126.348,3.3752,0.0885461,0.000546125,0.000546125
14,18.1449,1.23315,2.49934,1.8246,0,0,0,0,2.91147,165.691,3.51966,0.0875594,0.000559363,0.000559363
15,18.6762,1.23835,1.96964,1.62691,0,0,0,0,3.00572,187.474,3.81003,0.0865676,0.000567637,0.000567637
16,19.0526,1.47261,1.65889,1.66122,0,0,0,0,3.01061,216.642,3.52381,0.0855709,0.000570945,0.000570945
17,19.4025,1.0433,1.51988,1.48352,0,0,0,0,3.02988,164.872,3.54924,0.0845693,0.000569289,0.000569289
18,19.7523,1.30648,1.96645,1.68923,0,0,0,0,3.02988,164.872,3.54924,0.0835627,0.000562668,0.000562668
19,20.155,1.03989,1.44724,1.41467,0,0,0,0,3.25247,165.222,3.9644,0.0825511,0.000551081,0.000551081
20,20.5101,1.098,1.72595,1.49272,0,0,0,0,3.25247,165.222,3.9644,0.0815345,0.00053453,0.00053453
21,26.7894,1.48898,2.23447,2.24092,0,0,0,0,3.11396,104.517,3.75566,0.080513,0.000513014,0.000513014
22,27.4764,1.1896,2.30925,1.63151,0,0,0,0,3.11396,104.517,3.75566,0.0794865,0.000486533,0.000486533
23,27.924,1.26384,2.18961,1.7914,0,0,0,0,3.12856,118.336,3.52876,0.0784551,0.000455087,0.000455087
24,28.4713,1.12827,1.64189,1.50238,0,0,0,0,3.12856,118.336,3.52876,0.0774187,0.000418676,0.000418676
25,28.8559,1.1804,1.72026,1.59083,0,0,0,0,3.1923,113.955,3.55073,0.0763773,0.0003773,0.0003773
26,29.2,1.1039,1.71971,1.59514,0,0,0,0,3.1923,113.955,3.55073,0.075331,0.000330959,0.000330959
27,29.5642,0.94458,1.533,1.40685,0,0,0,0,3.07939,93.946,3.40756,0.0742797,0.000279653,0.000279653
28,29.9066,0.88336,1.30047,1.37722,0,0,0,0,3.07939,93.946,3.40756,0.0732234,0.000223383,0.000223383
29,30.4901,1.06809,1.30467,1.38925,0,0,0,0,2.94288,79.0773,3.28053,0.0721621,0.000162147,0.000162147
30,30.8263,1.04961,1.56766,1.50816,0,0,0,0,2.94288,79.0773,3.28053,0.0710959,9.59467e-05,9.59467e-05
