epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.6458,0.80873,4.28825,1.10855,0.66925,0.51667,0.62237,0.37497,1.24346,2.17073,1.02936,0.1,0,0
2,11.3402,1.30978,5.37349,1.43012,0.66881,0.51667,0.62169,0.3749,1.25457,2.23511,1.03507,0.0991023,0.000102308,0.000102308
3,11.6871,1.10942,4.27016,1.18545,0.66658,0.51667,0.51794,0.35125,1.26391,2.27356,1.03415,0.0981976,0.000197632,0.000197632
4,12.1055,1.09343,4.5504,1.27363,0.78623,0.32344,0.38952,0.27808,1.34566,2.3689,0.98813,0.097286,0.000285972,0.000285972
5,12.4547,1.11881,2.66242,1.27921,0.00327,0.01667,0.00215,0.00107,2.31457,5.21894,1.53654,0.0963673,0.000367328,0.000367328
6,12.8056,1.13124,2.64722,1.10479,0,0,0,0,2.60498,6.20067,1.88819,0.0954417,0.0004417,0.0004417
7,13.3355,1.44934,2.79288,1.49488,0,0,0,0,3.10547,7.00215,2.24262,0.0945091,0.000509088,0.000509088
8,13.6981,1.42657,1.72126,1.52358,0,0,0,0,3.29605,7.57051,2.41845,0.0935695,0.000569492,0.000569492
9,14.3058,1.11782,1.90757,1.24623,0,0,0,0,3.3744,9.26399,2.87626,0.0926229,0.000622912,0.000622912
10,14.6448,1.08179,2.37579,1.1766,0,0,0,0,3.24091,18.7486,2.92566,0.0916693,0.000669348,0.000669348
11,15.0086,1.51292,2.56665,1.45623,0,0,0,0,3.09277,46.9895,2.64278,0.0907088,0.0007088,0.0007088
12,16.656,1.22166,1.72573,1.18133,0,0,0,0,3.15153,89.632,2.39831,0.0897413,0.000741268,0.000741268
13,17.008,1.50233,2.38352,1.60298,0,0,0,0,3.25912,195.833,2.54581,0.0887668,0.000766752,0.000766752
14,17.3818,1.2021,1.96669,1.32018,0,0,0,0,3.2775,349.115,2.75454,0.0877853,0.000785252,0.000785252
15,17.9563,1.34495,1.80138,1.42001,0,0,0,0,3.51796,440.138,2.9646,0.0867968,0.000796768,0.000796768
16,18.3145,1.46249,1.83099,1.3259,0,0,0,0,3.47342,532.205,3.03795,0.0858013,0.0008013,0.0008013
17,18.659,1.09694,1.41743,1.20921,0,0,0,0,3.33372,580.028,2.88951,0.0847988,0.000798848,0.000798848
18,19.012,1.31454,2.65411,1.20659,0,0,0,0,3.33372,580.028,2.88951,0.0837894,0.000789412,0.000789412
19,19.5796,1.04492,1.5385,1.13535,0,0,0,0,3.44163,421.723,3.21543,0.082773,0.000772992,0.000772992
20,20.1092,1.17343,1.6052,1.18755,0,0,0,0,3.44163,421.723,3.21543,0.0817496,0.000749588,0.000749588
21,28.0365,1.02834,2.49067,1.32029,0,0,0,0,3.52191,382.516,3.21131,0.0807192,0.0007192,0.0007192
22,28.5575,1.29398,2.23392,1.28072,0,0,0,0,3.52191,382.516,3.21131,0.0796818,0.000681828,0.000681828
23,29.1048,1.04238,1.78816,1.29324,0,0,0,0,3.25048,352.237,2.93699,0.0786375,0.000637472,0.000637472
24,29.4302,1.11279,1.48653,1.16745,0,0,0,0,3.25048,352.237,2.93699,0.0775861,0.000586132,0.000586132
25,29.7697,1.20092,1.41433,1.29354,0,0,0,0,3.20657,257.086,2.88518,0.0765278,0.000527808,0.000527808
26,30.2917,1.09307,1.24498,1.17705,0,0,0,0,3.20657,257.086,2.88518,0.0754625,0.0004625,0.0004625
27,30.6336,0.95589,1.39378,1.12438,0,0,0,0,3.11672,163.527,2.76,0.0743902,0.000390208,0.000390208
28,30.9591,1.01887,1.13839,1.06485,0,0,0,0,3.11672,163.527,2.76,0.0733109,0.000310932,0.000310932
29,31.515,1.19106,1.5479,1.14052,0,0,0,0,2.87255,102.127,2.48613,0.0722247,0.000224672,0.000224672
30,31.8403,0.8993,1.1033,1.07695,0,0,0,0,2.87255,102.127,2.48613,0.0711314,0.000131428,0.000131428
