epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.65387,1.00111,3.91755,1.44461,0.66723,0.51667,0.62243,0.37503,1.26338,2.09718,1.21901,0.1,0,0
2,10.5968,1.33409,5.34649,1.71779,0.66818,0.51667,0.58039,0.36665,1.27513,2.17035,1.22557,0.0990921,9.20581e-05,9.20581e-05
3,11.0458,1.21244,4.25248,1.40332,0.6679,0.51667,0.51808,0.3515,1.28839,2.20897,1.23059,0.0981778,0.000177832,0.000177832
4,11.3749,1.09511,4.38765,1.50047,0.77807,0.35,0.59976,0.35394,1.43484,1.99635,1.28205,0.0972573,0.000257323,0.000257323
5,11.9476,1.08017,2.5212,1.43197,0.17742,0.36667,0.24349,0.18493,2.0736,4.35179,1.61585,0.0963305,0.000330529,0.000330529
6,12.3277,1.1537,2.50875,1.39026,0.05668,0.18333,0.16648,0.0333,2.2434,6.26231,1.80667,0.0953975,0.000397452,0.000397452
7,12.9336,1.46862,2.58831,1.76792,0.00713,0.1,0.0067,0.00319,2.12265,8.89768,1.84785,0.0944581,0.000458091,0.000458091
8,13.304,1.27784,2.11186,1.6121,0.00269,0.01667,0.0016,0.00047,2.30326,14.2741,2.16598,0.0935124,0.000512446,0.000512446
9,13.6688,1.14342,1.62895,1.49327,0.00476,0.01667,0.00393,0.00039,2.36044,15.9362,2.35229,0.0925605,0.000560517,0.000560517
10,14.0202,0.96905,1.837,1.28765,0,0,0,0,2.3202,14.6056,2.30743,0.0916023,0.000602305,0.000602305
11,14.3648,1.26196,2.43688,1.56344,0,0,0,0,2.26102,13.1339,2.19781,0.0906378,0.000637808,0.000637808
12,14.7704,1.07215,1.74587,1.3727,0,0,0,0,2.50372,19.7657,2.47125,0.089667,0.000667028,0.000667028
13,15.5571,1.55846,2.1568,1.93077,0,0,0,0,2.84892,28.1681,3.14519,0.08869,0.000689964,0.000689964
14,16.0942,1.18532,2.08147,1.60767,0,0,0,0,2.83773,51.337,3.25171,0.0877066,0.000706616,0.000706616
15,16.4444,1.28601,1.7663,1.46443,0,0,0,0,2.86578,67.8482,3.2978,0.086717,0.000716984,0.000716984
16,16.7801,1.50365,1.43727,1.64532,0,0,0,0,3.01627,97.0044,3.27037,0.0857211,0.000721069,0.000721069
17,17.355,0.99256,1.15908,1.29971,0,0,0,0,2.94866,103.445,3.47572,0.0847189,0.000718869,0.000718869
18,17.9015,1.39096,1.53618,1.69073,0,0,0,0,2.94866,103.445,3.47572,0.0837104,0.000710386,0.000710386
19,18.2379,0.93157,1.19671,1.24968,0,0,0,0,2.94448,78.1808,3.3849,0.0826956,0.000695619,0.000695619
20,18.5773,1.19237,1.42214,1.4097,0,0,0,0,2.94448,78.1808,3.3849,0.0816746,0.000674568,0.000674568
21,26.1999,1.38155,1.80322,1.79207,0,0,0,0,2.71344,68.5294,2.92842,0.0806472,0.000647233,0.000647233
22,26.7269,1.20491,1.41014,1.51881,0,0,0,0,2.71344,68.5294,2.92842,0.0796136,0.000613614,0.000613614
23,27.0906,1.18942,1.66652,1.44262,0,0,0,0,2.83265,49.8804,3.06274,0.0785737,0.000573712,0.000573712
24,27.4388,1.0598,1.32995,1.29193,0,0,0,0,2.83265,49.8804,3.06274,0.0775275,0.000527526,0.000527526
25,27.7878,0.90936,1.17794,1.36459,0,0,0,0,2.88063,38.065,3.1825,0.0764751,0.000475056,0.000475056
26,28.3061,1.0188,1.40575,1.31408,0,0,0,0,2.88063,38.065,3.1825,0.0754163,0.000416302,0.000416302
27,28.6614,1.15148,1.23945,1.43681,0,0,0,0,2.83002,33.4262,3.11979,0.0743513,0.000351264,0.000351264
28,29.1362,0.88515,0.99455,1.29628,0,0,0,0,2.83002,33.4262,3.11979,0.0732799,0.000279942,0.000279942
29,29.4684,0.95848,1.16777,1.20934,0,0,0,0,2.81849,28.8509,3.14755,0.0722023,0.000202337,0.000202337
30,29.7835,0.81161,1.2316,1.23477,0,0,0,0,2.81849,28.8509,3.14755,0.0711184,0.000118448,0.000118448
