epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.1228,0.71249,2.99846,1.24006,0.66837,0.51667,0.62224,0.37496,1.04288,1.67936,1.15682,0.1,0,0
2,13.0477,1.15382,4.09151,1.69929,0.66882,0.51667,0.62158,0.37475,1.05746,1.72131,1.16695,0.0990785,7.85232e-05,7.85232e-05
3,13.3313,1.01401,3.45539,1.30808,0.66713,0.51667,0.58036,0.36382,1.05978,1.75977,1.16604,0.0981517,0.000151693,0.000151693
4,13.8737,1.00951,3.76661,1.64883,0.56582,0.34344,0.49213,0.33823,1.28372,2.06384,1.28222,0.0972195,0.000219508,0.000219508
5,14.5144,0.94191,2.49794,1.40384,0.8282,0.16667,0.32128,0.21708,1.45173,3.07345,1.41419,0.096282,0.000281971,0.000281971
6,14.8919,0.8539,1.45923,1.2196,0.03097,0.16667,0.06449,0.04791,1.86267,5.42387,1.70468,0.0953391,0.000339079,0.000339079
7,15.3251,0.88074,1.36332,1.37396,0,0,0,0,2.26068,7.14117,2.28389,0.0943908,0.000390834,0.000390834
8,15.8821,1.02808,1.65004,1.45654,0.00144,0.16667,0.00147,0.00059,2.19918,8.08274,2.31809,0.0934372,0.000437235,0.000437235
9,16.3222,0.79863,1.13317,1.31245,0.00067,0.16667,0.00111,0.00056,2.20105,8.61645,2.35918,0.0924783,0.000478282,0.000478282
10,18.2917,0.9767,1.26216,1.37451,0.00046,0.16667,0.00062,0.00031,2.12245,9.78486,2.40265,0.091514,0.000513976,0.000513976
11,18.6114,0.99973,1.64657,1.37848,0.00045,0.16667,0.00062,0.00031,2.24925,9.80031,2.70761,0.0905443,0.000544316,0.000544316
12,18.9407,1.01746,1.56204,1.38844,0.00043,0.16667,0.00053,0.00026,2.23126,12.0616,2.79003,0.0895693,0.000569302,0.000569302
13,19.4847,1.19575,1.81327,1.61684,0,0,0,0,2.18952,23.2196,2.71214,0.0885889,0.000588935,0.000588935
14,19.8438,1.28829,1.81429,1.70636,0,0,0,0,2.23878,33.6966,3.01587,0.0876032,0.000603214,0.000603214
15,20.4229,1.05402,1.37688,1.46664,0,0,0,0,1.99239,46.0673,2.61176,0.0866121,0.00061214,0.00061214
16,20.7528,1.00128,1.10412,1.37465,0,0,0,0,2.0703,57.4703,2.57999,0.0856157,0.000615711,0.000615711
17,21.0818,0.79279,0.92143,1.14187,0,0,0,0,2.14156,107.754,2.63585,0.0846139,0.000613929,0.000613929
18,21.4145,1.02539,1.97789,1.32398,0,0,0,0,2.14156,107.754,2.63585,0.0836068,0.000606793,0.000606793
19,21.7516,0.85913,1.12974,1.18329,0,0,0,0,2.18051,70.3986,2.6583,0.0825943,0.000594304,0.000594304
20,22.289,0.88442,1.42108,1.4281,0,0,0,0,2.18051,70.3986,2.6583,0.0815765,0.000576461,0.000576461
21,29.1294,1.10503,1.42675,1.50804,0,0,0,0,2.03315,70.8914,2.52775,0.0805533,0.000553264,0.000553264
22,29.6818,0.99634,1.64597,1.35868,0,0,0,0,2.03315,70.8914,2.52775,0.0795247,0.000524714,0.000524714
23,30.0323,0.90328,1.28241,1.21855,0,0,0,0,1.83313,66.2793,2.22316,0.0784908,0.00049081,0.00049081
24,30.3699,0.76476,0.91994,1.13872,0,0,0,0,1.83313,66.2793,2.22316,0.0774516,0.000451552,0.000451552
25,30.7524,0.72359,0.98685,1.11008,0,0,0,0,1.89991,47.5678,2.47026,0.0764069,0.000406941,0.000406941
26,31.2854,0.99524,1.15081,1.27927,0,0,0,0,1.89991,47.5678,2.47026,0.075357,0.000356975,0.000356975
27,31.6354,0.92836,1.3619,1.1323,0,0,0,0,2.1465,50.9546,2.89015,0.0743017,0.000301657,0.000301657
28,31.9623,0.71907,0.88452,1.1182,0,0,0,0,2.1465,50.9546,2.89015,0.073241,0.000240984,0.000240984
29,32.5206,1.01924,1.10869,1.3431,0,0,0,0,2.2083,44.4399,3.00399,0.072175,0.000174958,0.000174958
30,32.8591,0.81049,0.96706,1.15343,0,0,0,0,2.2083,44.4399,3.00399,0.0711036,0.000103578,0.000103578
