epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.2039,0.92988,5.03659,1.56585,0.66584,0.51667,0.62237,0.37497,1.3406,2.55343,1.33501,0.1,0,0
2,10.983,1.43876,6.00817,1.88941,0.66635,0.51667,0.58043,0.36671,1.3497,2.63851,1.34107,0.0990665,6.6533e-05,6.6533e-05
3,11.2485,1.29365,5.30435,1.65525,0.66595,0.51667,0.518,0.35149,1.36381,2.69074,1.34607,0.0981285,0.000128532,0.000128532
4,11.6316,1.01265,5.42113,1.55798,0.87499,0.26667,0.48888,0.32742,1.54586,2.69922,1.39287,0.097186,0.000185997,0.000185997
5,12.0136,1.14406,3.08785,1.5873,0.05531,0.55,0.10078,0.03408,2.39389,5.48749,2.02254,0.0962389,0.000238928,0.000238928
6,12.3618,1.15754,3.14959,1.44377,0.00355,0.05,0.01134,0.00416,2.82896,6.17472,2.77226,0.0952873,0.000287325,0.000287325
7,12.7171,1.43458,3.49831,1.84388,0.00427,0.03333,0.00676,0.00314,2.95526,6.72009,2.93737,0.0943312,0.000331188,0.000331188
8,13.0961,1.40164,2.72245,1.8823,0.00654,0.03333,0.00537,0.00227,2.96639,7.62285,3.104,0.0933705,0.000370517,0.000370517
9,13.6203,1.06345,2.09167,1.49743,0.00617,0.01667,0.00374,0.00187,3.2359,9.16721,3.43918,0.0924053,0.000405312,0.000405312
10,13.958,1.07191,2.29832,1.48039,0.0101,0.03333,0.00705,0.00231,3.168,8.70638,3.37352,0.0914356,0.000435573,0.000435573
11,14.5109,1.43005,2.7326,1.74508,0,0,0,0,3.38011,11.0141,3.91768,0.0904613,0.000461299,0.000461299
12,14.8374,1.14475,1.92911,1.47992,0,0,0,0,3.24561,15.9144,3.34538,0.0894825,0.000482492,0.000482492
13,16.4926,1.40184,2.70514,1.79696,0,0,0,0,3.31911,28.0763,3.57299,0.0884992,0.000499151,0.000499151
14,16.8362,1.3826,2.43104,1.80879,0,0,0,0,3.42342,57.7764,3.76121,0.0875113,0.000511276,0.000511276
15,17.16,1.27652,2.42927,1.58545,0,0,0,0,3.63834,79.4931,3.97516,0.0865189,0.000518867,0.000518867
16,17.7107,1.37946,1.80949,1.52854,0,0,0,0,3.6666,101.966,3.77577,0.0855219,0.000521924,0.000521924
17,18.0576,0.97148,1.28151,1.42019,0,0,0,0,3.76033,99.6778,3.94105,0.0845204,0.000520446,0.000520446
18,18.3805,1.16713,1.79928,1.5576,0,0,0,0,3.76033,99.6778,3.94105,0.0835144,0.000514435,0.000514435
19,18.7238,0.87698,1.20147,1.2654,0,0,0,0,3.76562,78.3485,3.78908,0.0825039,0.00050389,0.00050389
20,19.0316,1.21976,1.63199,1.51433,0,0,0,0,3.76562,78.3485,3.78908,0.0814888,0.000488811,0.000488811
21,27.7798,1.40805,1.84518,1.8835,0,0,0,0,3.61909,63.892,3.68741,0.0804692,0.000469198,0.000469198
22,28.4523,1.07909,1.70466,1.54473,0,0,0,0,3.61909,63.892,3.68741,0.0794451,0.00044505,0.00044505
23,28.7884,1.26823,1.57818,1.66188,0,0,0,0,3.61513,52.6963,3.7131,0.0784164,0.000416369,0.000416369
24,29.1023,0.96642,1.3687,1.3253,0,0,0,0,3.61513,52.6963,3.7131,0.0773832,0.000383154,0.000383154
25,29.4266,0.96791,1.22685,1.34697,0,0,0,0,3.38019,47.7847,3.64669,0.0763454,0.000345405,0.000345405
26,29.7347,1.00039,1.39249,1.41715,0,0,0,0,3.38019,47.7847,3.64669,0.0753031,0.000303121,0.000303121
27,30.2867,1.11291,1.35691,1.38489,0,0,0,0,3.19697,51.1436,3.44946,0.0742563,0.000256304,0.000256304
28,30.6048,0.84182,1.15931,1.29964,0,0,0,0,3.19697,51.1436,3.44946,0.073205,0.000204953,0.000204953
29,30.9392,1.07849,1.31322,1.31,0,0,0,0,3.22924,55.9084,3.62576,0.0721491,0.000149067,0.000149067
30,31.4713,0.77268,1.16909,1.29529,0,0,0,0,3.22924,55.9084,3.62576,0.0710886,8.86481e-05,8.86481e-05
