epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.26354,0.87502,5.65015,1.59036,0.6674,0.51667,0.62235,0.37496,1.25105,2.80117,1.37359,0.1,0,0
2,10.1862,1.32914,6.81151,1.95499,0.66766,0.51667,0.58041,0.36667,1.25704,2.89685,1.37955,0.0990733,7.32998e-05,7.32998e-05
3,10.5366,1.19813,5.90596,1.69932,0.66867,0.51667,0.518,0.35149,1.26901,2.95587,1.38334,0.0981416,0.000141599,0.000141599
4,10.8846,1.12154,5.97367,1.84173,0.70229,0.37075,0.40784,0.27473,1.33252,4.22532,1.39421,0.0972049,0.000204898,0.000204898
5,11.4564,1.17045,4.27963,1.7746,0.1087,0.55,0.32884,0.21698,1.68827,6.11832,1.71442,0.0962632,0.000263197,0.000263197
6,11.8083,1.01823,2.44955,1.51559,0.17073,0.33333,0.17689,0.13819,2.08767,10.092,2.05992,0.0953165,0.000316495,0.000316495
7,12.1936,1.46197,3.73439,1.9526,0.00521,0.16667,0.00572,0.00229,2.47752,14.7067,2.23301,0.0943648,0.000364793,0.000364793
8,12.7683,1.28204,3.1043,1.82084,0.00427,0.16667,0.00503,0.00201,2.42744,13.6648,2.20586,0.0934081,0.000408091,0.000408091
9,13.3756,1.01434,1.77563,1.64545,0,0,0,0,2.53058,20.7902,2.60149,0.0924464,0.000446388,0.000446388
10,13.7112,1.05105,1.79932,1.49172,0.16667,0.01667,0.09167,0.01833,3.19179,34.3621,3.16505,0.0914797,0.000479685,0.000479685
11,14.0342,1.23142,2.37154,1.66656,0.00521,0.16667,0.00638,0.00191,3.22595,18.2672,3.0683,0.090508,0.000507981,0.000507981
12,15.0281,1.14885,2.71777,1.63826,0.00355,0.16667,0.00474,0.0019,3.06886,12.0561,3.03914,0.0895313,0.000531277,0.000531277
13,15.5886,1.52014,2.63429,2.0672,0,0,0,0,2.9293,27.6745,3.20542,0.0885496,0.000549573,0.000549573
14,15.9399,1.1513,3.76451,1.65679,0,0,0,0,2.96239,26.0023,3.28924,0.0875629,0.000562868,0.000562868
15,16.2816,1.17043,2.9947,1.7499,0.00397,0.16667,0.00535,0.00053,2.97224,78.2038,3.35368,0.0865712,0.000571163,0.000571163
16,16.6844,1.43792,2.14441,1.66325,0.00521,0.16667,0.00592,0.00059,2.98975,160.474,3.6418,0.0855745,0.000574458,0.000574458
17,17.0486,0.96976,1.9016,1.49563,0,0,0,0,2.98307,273.597,3.36192,0.0845728,0.000572752,0.000572752
18,17.3838,1.40845,2.51634,1.97199,0,0,0,0,2.98307,273.597,3.36192,0.083566,0.000566046,0.000566046
19,17.9787,1.06378,1.77724,1.47157,0,0,0,0,3.32971,218.803,4.01994,0.0825543,0.000554339,0.000554339
20,18.3287,1.23418,2.49382,1.82959,0,0,0,0,3.32971,218.803,4.01994,0.0815376,0.000537632,0.000537632
21,26.6157,1.32275,2.49384,2.01365,0,0,0,0,3.18584,158.775,3.89098,0.0805159,0.000515925,0.000515925
22,26.9572,1.165,1.97607,1.804,0,0,0,0,3.18584,158.775,3.89098,0.0794892,0.000489217,0.000489217
23,27.5666,1.18642,1.86619,1.66304,0,0,0,0,2.82046,99.6791,3.39648,0.0784575,0.000457509,0.000457509
24,27.894,1.09403,1.91933,1.44129,0,0,0,0,2.82046,99.6791,3.39648,0.0774208,0.000420801,0.000420801
25,28.2291,0.98468,1.5153,1.59289,0,0,0,0,2.74729,67.2454,3.24522,0.0763791,0.000379092,0.000379092
26,28.7655,0.99503,1.71016,1.45511,0,0,0,0,2.74729,67.2454,3.24522,0.0753324,0.000332383,0.000332383
27,29.0933,0.80213,1.94685,1.31816,0,0,0,0,2.50213,48.6663,2.92873,0.0742807,0.000280673,0.000280673
28,29.3994,0.89033,1.65439,1.43726,0,0,0,0,2.50213,48.6663,2.92873,0.073224,0.000223964,0.000223964
29,29.7222,0.9362,1.43566,1.30943,0,0,0,0,2.44999,38.6541,2.876,0.0721623,0.000162253,0.000162253
30,30.0463,0.85844,1.3821,1.34299,0,0,0,0,2.44999,38.6541,2.876,0.0710955,9.55426e-05,9.55426e-05
