epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.82191,1.20699,3.74501,1.17898,0.66775,0.51667,0.62243,0.37499,1.53793,2.00383,0.97916,0.1,0,0
2,10.7472,1.75047,5.19751,1.43398,0.67028,0.51667,0.62164,0.37485,1.55116,2.06513,0.98531,0.0990842,8.42269e-05,8.42269e-05
3,11.2391,1.60633,4.18091,1.19426,0.66841,0.51667,0.51808,0.35132,1.56522,2.11128,0.98775,0.0981627,0.000162708,0.000162708
4,11.5949,1.48177,4.49165,1.34388,0.71951,0.33082,0.36585,0.26241,1.46698,2.72736,0.89943,0.0972354,0.000235442,0.000235442
5,11.9754,1.57383,3.05635,1.29905,0.00738,0.18333,0.02426,0.01313,2.46292,5.0279,1.31382,0.0963024,0.000302431,0.000302431
6,12.3281,1.61558,1.82228,1.21814,0.00137,0.16667,0.00572,0.00343,2.90426,8.67676,1.41214,0.0953637,0.000363673,0.000363673
7,12.7834,1.61348,2.19182,1.31503,0.00091,0.16667,0.00175,0.00035,3.33017,14.3288,1.72732,0.0944192,0.000419169,0.000419169
8,13.379,1.5246,2.31338,1.28367,0.00128,0.16667,0.00248,0.00074,3.31896,17.4738,1.77315,0.0934689,0.000468919,0.000468919
9,13.9587,1.39828,1.40016,1.24526,0.00535,0.16667,0.00638,0.00288,3.54844,21.855,1.92029,0.0925129,0.000512923,0.000512923
10,14.533,1.40122,1.79145,1.15187,0.17341,0.16667,0.00754,0.00335,3.69924,21.2715,2.06672,0.0915512,0.00055118,0.00055118
11,16.77,1.73615,2.09939,1.35449,0.17415,0.16667,0.00873,0.00349,3.89029,25.4561,2.22468,0.0905837,0.000583692,0.000583692
12,17.3375,1.4946,1.6402,1.19056,0.00684,0.16667,0.00873,0.00175,4.01088,36.7171,2.37652,0.0896105,0.000610457,0.000610457
13,17.8851,1.86366,1.90731,1.52089,0.00557,0.16667,0.00754,0.0012,3.56678,32.4674,2.11044,0.0886315,0.000631476,0.000631476
14,18.2297,1.32575,2.03059,1.1606,0.00091,0.16667,0.00144,0.00014,3.93394,39.3023,2.1613,0.0876467,0.000646749,0.000646749
15,18.6011,1.44431,1.46082,1.12371,0,0,0,0,3.80802,48.9993,2.14919,0.0866563,0.000656276,0.000656276
16,18.9439,1.43286,1.38673,1.06138,0,0,0,0,3.9269,59.9839,2.23239,0.0856601,0.000660057,0.000660057
17,19.5189,1.33917,1.26097,1.04728,0,0,0,0,4.07292,59.5684,2.43806,0.0846581,0.000658091,0.000658091
18,19.8421,1.39973,1.57117,1.04383,0,0,0,0,4.07292,59.5684,2.43806,0.0836504,0.00065038,0.00065038
19,20.4715,1.12804,1.11265,1.00121,0,0,0,0,4.08091,45.8599,2.4498,0.0826369,0.000636922,0.000636922
20,20.7896,1.19753,1.5435,1.14116,0,0,0,0,4.08091,45.8599,2.4498,0.0816177,0.000617718,0.000617718
21,26.7472,1.69687,1.76347,1.29839,0,0,0,0,3.91113,37.4655,2.44343,0.0805928,0.000592768,0.000592768
22,27.3015,1.31821,1.36049,1.0029,0,0,0,0,3.91113,37.4655,2.44343,0.0795621,0.000562071,0.000562071
23,27.6866,1.24576,1.20202,1.04364,0,0,0,0,3.50556,28.8565,2.17051,0.0785256,0.000525629,0.000525629
24,28.0196,1.06626,0.98974,0.92002,0,0,0,0,3.50556,28.8565,2.17051,0.0774834,0.00048344,0.00048344
25,28.3505,1.06474,0.96302,0.97921,0,0,0,0,2.928,23.8093,1.82458,0.0764355,0.000435506,0.000435506
26,28.8663,1.18451,1.17145,0.95032,0,0,0,0,2.928,23.8093,1.82458,0.0753818,0.000381825,0.000381825
27,29.2247,1.23403,1.05857,0.99796,0,0,0,0,3.06674,19.5594,1.87372,0.0743224,0.000322398,0.000322398
28,29.5535,0.96837,0.86321,0.9226,0,0,0,0,3.06674,19.5594,1.87372,0.0732572,0.000257224,0.000257224
29,30.1197,1.20974,0.89492,1.01796,0,0,0,0,3.02931,16.5037,1.87989,0.0721863,0.000186305,0.000186305
30,30.4356,0.98881,0.98316,0.93491,0,0,0,0,3.02931,16.5037,1.87989,0.0711096,0.000109639,0.000109639
