epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.97281,1.11336,3.87844,1.34867,0.66856,0.51667,0.62241,0.37501,1.44577,2.06437,1.09796,0.1,0,0
2,11.1202,1.68038,5.38721,1.65491,0.6695,0.51667,0.58041,0.36667,1.45901,2.13012,1.10468,0.099091,9.09939e-05,9.09939e-05
3,11.5294,1.38566,4.46226,1.26596,0.66726,0.51667,0.51798,0.3514,1.47348,2.16831,1.10842,0.0981758,0.000175776,0.000175776
4,11.9062,1.28437,4.43721,1.35997,0.8087,0.32164,0.53207,0.4121,1.67222,2.39204,1.16766,0.0972543,0.000254346,0.000254346
5,12.3151,1.25886,2.32526,1.28333,0.06865,0.36667,0.23912,0.13604,2.61347,4.42719,1.74292,0.0963267,0.000326703,0.000326703
6,12.8888,1.27056,2.80544,1.18711,0.02141,0.35,0.04236,0.01798,2.9168,5.22479,1.86762,0.0953928,0.000392849,0.000392849
7,13.2346,1.63017,2.70091,1.53486,0.01968,0.26667,0.01675,0.00178,3.23172,6.77447,2.12796,0.0944528,0.000452782,0.000452782
8,13.6703,1.49273,2.17968,1.50531,0,0,0,0,3.33053,9.61334,2.26751,0.0935065,0.000506503,0.000506503
9,14.2558,1.30827,1.73081,1.28287,0,0,0,0,3.40882,10.1246,2.37807,0.092554,0.000554013,0.000554013
10,15.0509,1.21217,1.54771,1.17303,0,0,0,0,3.55462,15.4416,2.59525,0.0915953,0.00059531,0.00059531
11,15.6359,1.45999,2.04462,1.45147,0,0,0,0,3.68131,23.2241,2.81373,0.0906304,0.000630395,0.000630395
12,15.9804,1.44645,1.66109,1.38701,0,0,0,0,3.41607,31.9452,2.61523,0.0896593,0.000659268,0.000659268
13,16.3162,1.95488,2.25733,1.87315,0,0,0,0,3.15377,38.4267,2.54113,0.0886819,0.000681928,0.000681928
14,16.8833,1.38185,2.27768,1.45151,0,0,0,0,3.37024,39.1675,2.82963,0.0876984,0.000698377,0.000698377
15,17.2254,1.60036,1.81763,1.46768,0,0,0,0,3.48841,40.3444,3.03054,0.0867086,0.000708614,0.000708614
16,17.5676,1.79904,1.63344,1.49512,0,0,0,0,3.29702,36.2556,2.85833,0.0857126,0.000712638,0.000712638
17,17.9441,1.35818,1.3412,1.33193,0,0,0,0,3.46522,30.467,2.85047,0.0847105,0.00071045,0.00071045
18,18.4706,1.51671,2.22645,1.36131,0,0,0,0,3.46522,30.467,2.85047,0.0837021,0.000702051,0.000702051
19,18.8751,1.39567,1.28646,1.24951,0,0,0,0,3.29556,30.8139,2.63544,0.0826874,0.000687439,0.000687439
20,19.4624,1.37099,1.40069,1.28636,0,0,0,0,3.29556,30.8139,2.63544,0.0816666,0.000666615,0.000666615
21,25.9096,1.65429,2.51328,1.70015,0,0,0,0,3.25627,24.0075,2.66561,0.0806396,0.000639579,0.000639579
22,26.4737,1.69973,2.01463,1.41641,0,0,0,0,3.25627,24.0075,2.66561,0.0796063,0.000606331,0.000606331
23,26.912,1.50215,1.66917,1.48688,0.00222,0.16667,0.00227,0.00023,3.1748,22.5296,2.69638,0.0785669,0.00056687,0.00056687
24,27.4745,1.185,1.24775,1.1382,0.00222,0.16667,0.00227,0.00023,3.1748,22.5296,2.69638,0.0775212,0.000521198,0.000521198
25,27.8476,1.20277,1.76946,1.27095,0,0,0,0,3.11471,21.272,2.61621,0.0764693,0.000469314,0.000469314
26,28.4079,1.30409,1.51575,1.30166,0,0,0,0,3.11471,21.272,2.61621,0.0754112,0.000411217,0.000411217
27,28.7527,1.17022,1.34978,1.15824,0,0,0,0,2.98667,19.7999,2.64257,0.0743469,0.000346908,0.000346908
28,29.2721,1.03551,1.28036,1.14707,0,0,0,0,2.98667,19.7999,2.64257,0.0732764,0.000276388,0.000276388
29,29.5979,1.20461,1.33095,1.16194,0,0,0,0,2.91925,18.717,2.69268,0.0721997,0.000199655,0.000199655
30,29.9508,1.146,1.51414,1.14401,0,0,0,0,2.91925,18.717,2.69268,0.0711167,0.00011671,0.00011671
