epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.97009,1.23864,3.92712,1.44598,0.66692,0.51667,0.62243,0.37503,1.52241,1.99416,1.16752,0.1,0,0
2,11.0543,1.69564,5.05949,1.67548,0.66755,0.51667,0.62162,0.37489,1.53095,2.0515,1.17148,0.0990975,9.74739e-05,9.74739e-05
3,11.5415,1.56181,4.07295,1.4416,0.6665,0.51667,0.51798,0.3514,1.55051,2.10199,1.17822,0.0981883,0.000188295,0.000188295
4,11.8947,1.26485,4.22033,1.4154,0.97535,0.18333,0.37845,0.26927,1.92938,2.27062,1.29263,0.0972725,0.000272465,0.000272465
5,12.4022,1.37567,2.18444,1.42504,0.19152,0.36667,0.2548,0.1842,2.49283,3.67911,1.46463,0.09635,0.000349982,0.000349982
6,12.9433,1.56377,2.73339,1.33952,0.1902,0.36667,0.25878,0.18818,2.45556,3.58665,1.4416,0.0954208,0.000420847,0.000420847
7,13.2787,1.83017,2.76011,1.75652,0.19571,0.35,0.21538,0.11761,2.50059,4.96249,1.61453,0.0944851,0.000485059,0.000485059
8,13.6266,1.49782,2.12615,1.60452,0,0,0,0,2.97545,7.24454,2.06066,0.0935426,0.00054262,0.00054262
9,13.9784,1.43996,2.00594,1.41844,0.01852,0.08333,0.02535,0.00253,3.36019,10.0893,2.33136,0.0925935,0.000593528,0.000593528
10,14.6973,1.27395,1.78729,1.30111,0,0,0,0,3.06086,18.435,2.12741,0.0916378,0.000637783,0.000637783
11,15.0688,1.5014,2.14366,1.4769,0,0,0,0,3.42095,39.3893,2.04491,0.0906754,0.000675387,0.000675387
12,15.4293,1.50124,1.85065,1.37134,0,0,0,0,3.477,157.893,2.19919,0.0897063,0.000706338,0.000706338
13,15.7821,1.89704,2.10691,1.73751,0,0,0,0,3.27617,314.64,2.23305,0.0887306,0.000730637,0.000730637
14,16.351,1.32156,2.30251,1.43995,0,0,0,0,3.37161,563.924,2.45563,0.0877483,0.000748284,0.000748284
15,16.7155,1.56951,1.66283,1.45398,0,0,0,0,3.19781,672.013,2.60145,0.0867593,0.000759278,0.000759278
16,17.0717,1.56431,1.50753,1.44436,0,0,0,0,3.86125,1042.6,3.64181,0.0857636,0.00076362,0.00076362
17,17.4283,1.46197,1.54846,1.47519,0,0,0,0,4.24877,1835.09,4.28333,0.0847613,0.00076131,0.00076131
18,17.7853,1.74114,2.72075,1.54028,0,0,0,0,4.24877,1835.09,4.28333,0.0837523,0.000752348,0.000752348
19,18.3358,1.34879,1.52301,1.28019,0,0,0,0,4.08592,969.339,4.12524,0.0827367,0.000736733,0.000736733
20,18.6715,1.38602,1.62782,1.31036,0,0,0,0,4.08592,969.339,4.12524,0.0817145,0.000714467,0.000714467
21,25.3294,1.81923,2.01143,1.583,0,0,0,0,3.40743,536.24,2.89791,0.0806855,0.000685548,0.000685548
22,25.9279,1.69377,1.62024,1.45298,0,0,0,0,3.40743,536.24,2.89791,0.07965,0.000649976,0.000649976
23,26.2976,1.36757,1.61336,1.28632,0,0,0,0,3.30199,207.344,2.6056,0.0786078,0.000607752,0.000607752
24,26.6534,1.32831,1.55899,1.23285,0,0,0,0,3.30199,207.344,2.6056,0.0775589,0.000558877,0.000558877
25,27.007,1.2906,1.15949,1.31917,0,0,0,0,3.02992,105.481,2.45094,0.0765033,0.000503348,0.000503348
26,27.5208,1.1979,1.24882,1.17581,0,0,0,0,3.02992,105.481,2.45094,0.0754412,0.000441168,0.000441168
27,27.8659,1.31166,1.17628,1.24405,0,0,0,0,3.03349,60.4293,2.40588,0.0743723,0.000372335,0.000372335
28,28.2348,1.36419,1.35112,1.34857,0,0,0,0,3.03349,60.4293,2.40588,0.0732969,0.00029685,0.00029685
29,28.582,1.52131,1.28678,1.36223,0,0,0,0,2.86819,35.2691,2.4841,0.0722147,0.000214713,0.000214713
30,29.0874,1.08851,1.15692,1.18104,0,0,0,0,2.86819,35.2691,2.4841,0.0711259,0.000125924,0.000125924
