epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.3805,1.24912,3.66379,1.39914,0.66729,0.51667,0.62243,0.37504,1.52088,1.85529,1.1244,0.1,0,0
2,11.5919,1.40931,3.77989,1.43099,0.66408,0.51667,0.6147,0.37346,1.53159,1.89458,1.1265,0.0990938,9.3799e-05,9.3799e-05
3,11.9145,1.54066,3.76316,1.37522,0.66301,0.51667,0.51793,0.3514,1.53454,1.94164,1.12752,0.0981812,0.000181196,0.000181196
4,12.3542,1.35712,4.14202,1.54609,0.66544,0.51667,0.51803,0.34588,1.55582,1.96977,1.13226,0.0972622,0.000262191,0.000262191
5,12.7151,1.34914,3.86367,1.39723,0.67466,0.27709,0.37231,0.26679,1.63319,2.38832,1.1126,0.0963368,0.000336784,0.000336784
6,13.2685,1.27181,2.73817,1.19775,0.08795,0.43333,0.26302,0.13853,1.90742,4.60948,1.39222,0.095405,0.000404975,0.000404975
7,13.8414,1.81436,2.78879,1.5953,0.03333,0.08333,0.091,0.0232,2.39186,9.3638,1.66663,0.0944668,0.000466764,0.000466764
8,14.2204,1.6169,2.45042,1.58448,0,0,0,0,3.22579,12.135,2.1287,0.0935222,0.000522151,0.000522151
9,14.5796,1.30561,1.52428,1.30417,0,0,0,0,3.04265,12.7026,2.33999,0.0925711,0.000571136,0.000571136
10,15.0628,1.59784,1.96799,1.46173,0,0,0,0,2.99084,15.7253,2.26867,0.0916137,0.000613719,0.000613719
11,15.6251,1.74315,1.99621,1.50492,0,0,0,0,2.92184,19.4014,2.26646,0.0906499,0.0006499,0.0006499
12,20.4861,1.70249,1.69904,1.53863,0,0,0,0,3.14966,18.6462,2.39101,0.0896797,0.000679679,0.000679679
13,20.8352,1.61874,1.71861,1.46547,0,0,0,0,3.18677,21.8926,2.30242,0.0887031,0.000703056,0.000703056
14,21.4065,1.56466,1.6248,1.48298,0,0,0,0,3.22456,21.6166,2.46519,0.08772,0.000720031,0.000720031
15,21.7598,1.85725,2.19237,1.59833,0,0,0,0,3.28025,32.7701,2.4132,0.0867306,0.000730604,0.000730604
16,22.0968,1.96363,1.44375,1.6629,0,0,0,0,3.3433,50.0231,2.46653,0.0857348,0.000734775,0.000734775
17,22.6355,1.35299,1.26219,1.30972,0,0,0,0,3.35263,60.3542,2.6369,0.0847325,0.000732544,0.000732544
18,22.9565,1.69458,1.73177,1.72314,0,0,0,0,3.35263,60.3542,2.6369,0.0837239,0.000723911,0.000723911
19,23.3058,1.32987,1.23723,1.2705,0,0,0,0,3.66362,46.3942,2.83664,0.0827089,0.000708876,0.000708876
20,23.6291,1.41192,1.50248,1.44162,0,0,0,0,3.66362,46.3942,2.83664,0.0816874,0.000687439,0.000687439
21,32.0814,1.51157,1.46287,1.39834,0,0,0,0,3.44853,29.8709,2.63876,0.0806596,0.0006596,0.0006596
22,32.7129,1.46339,1.45719,1.32034,0,0,0,0,3.44853,29.8709,2.63876,0.0796254,0.000625359,0.000625359
23,33.0638,1.24374,1.20176,1.17106,0,0,0,0,3.06799,20.7371,2.2801,0.0785847,0.000584716,0.000584716
24,33.5842,1.35452,1.09854,1.12174,0,0,0,0,3.06799,20.7371,2.2801,0.0775377,0.000537671,0.000537671
25,33.9388,1.22214,1.17835,1.2753,0,0,0,0,2.817,16.6595,1.9465,0.0764842,0.000484224,0.000484224
26,34.2438,1.11908,1.11917,1.16495,0,0,0,0,2.817,16.6595,1.9465,0.0754244,0.000424375,0.000424375
27,34.79,1.1796,1.11404,1.12255,0,0,0,0,2.65839,15.1527,1.91779,0.0743581,0.000358124,0.000358124
28,35.1044,1.00497,0.9618,1.06677,0,0,0,0,2.65839,15.1527,1.91779,0.0732855,0.000285471,0.000285471
29,35.4403,1.14412,1.00413,1.16066,0,0,0,0,2.64421,14.3708,1.94504,0.0722064,0.000206416,0.000206416
30,35.7589,1.01367,1.05086,1.11273,0,0,0,0,2.64421,14.3708,1.94504,0.071121,0.000120959,0.000120959
