epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.8138,0.79773,4.88485,1.48026,0.66779,0.51667,0.62237,0.37495,1.05373,2.60731,1.23264,0.1,0,0
2,12.9748,1.16169,5.80665,1.79066,0.67066,0.51667,0.58039,0.36668,1.06092,2.70976,1.2363,0.0990698,6.98197e-05,6.98197e-05
3,13.252,0.89142,5.2927,1.40544,0.67,0.51667,0.5805,0.36377,1.06888,2.7434,1.24001,0.0981349,0.000134879,0.000134879
4,13.7413,0.77834,5.78931,1.47499,0.72698,0.35,0.54598,0.40644,1.16102,2.71648,1.25683,0.0971952,0.000195177,0.000195177
5,14.364,0.9061,3.65647,1.4739,0.68433,0.36667,0.57654,0.41775,1.28865,3.73919,1.27696,0.0962507,0.000250715,0.000250715
6,14.9985,0.89233,2.93488,1.39432,0.56025,0.26827,0.33567,0.17148,1.65205,8.04868,1.67796,0.0953015,0.000301492,0.000301492
7,15.3786,1.20328,3.19874,1.73061,0.74094,0.16667,0.16752,0.08347,1.62243,12.7826,1.70368,0.0943475,0.000347508,0.000347508
8,15.7547,1.07943,2.40224,1.74702,0.335,0.16667,0.0072,0.00271,1.82604,19.3545,1.90723,0.0933888,0.000388763,0.000388763
9,16.1853,0.90458,2.06486,1.45942,0.00213,0.18333,0.00216,0.00061,2.07513,20.4736,2.22334,0.0924253,0.000425258,0.000425258
10,16.7882,0.77579,1.63133,1.33325,0.0003,0.16667,0.00037,0.00015,2.22181,20.0223,2.51581,0.091457,0.000456993,0.000456993
11,17.116,0.97062,2.60449,1.5722,0,0,0,0,2.2136,19.9706,2.58408,0.090484,0.000483966,0.000483966
12,17.6936,1.02877,1.85873,1.5274,0,0,0,0,2.2887,26.2412,3.09081,0.0895062,0.000506179,0.000506179
13,18.2469,1.13522,2.2909,1.7336,0,0,0,0,2.35057,39.4308,3.17314,0.0885236,0.000523631,0.000523631
14,18.5892,1.04024,1.86315,1.72708,0,0,0,0,2.2765,58.0707,2.89693,0.0875363,0.000536323,0.000536323
15,19.1981,0.97899,1.76063,1.49364,0,0,0,0,2.43365,96.9139,3.12087,0.0865443,0.000544254,0.000544254
16,19.5527,1.07351,1.61312,1.46235,0,0,0,0,2.70621,114.478,3.66773,0.0855474,0.000547424,0.000547424
17,19.8888,0.89411,1.84804,1.3998,0,0,0,0,2.86671,130.269,4.0153,0.0845458,0.000545834,0.000545834
18,20.4201,0.88333,2.42443,1.43124,0,0,0,0,2.86671,130.269,4.0153,0.0835395,0.000539482,0.000539482
19,20.7569,0.91176,1.51472,1.41314,0,0,0,0,2.75092,104.132,3.56998,0.0825284,0.000528371,0.000528371
20,21.0659,1.01226,2.40882,1.43824,0,0,0,0,2.75092,104.132,3.56998,0.0815125,0.000512498,0.000512498
21,27.1204,0.94329,2.08154,1.56784,0,0,0,0,2.82689,97.1753,3.52222,0.0804919,0.000491865,0.000491865
22,27.6569,0.90994,2.34023,1.32848,0,0,0,0,2.82689,97.1753,3.52222,0.0794665,0.000466471,0.000466471
23,28.2186,0.88442,2.08306,1.49818,0,0,0,0,2.9147,87.9157,3.54432,0.0784363,0.000436317,0.000436317
24,28.5415,0.80706,1.66357,1.32354,0,0,0,0,2.9147,87.9157,3.54432,0.0774014,0.000401401,0.000401401
25,28.8778,0.74909,1.43492,1.2331,0,0,0,0,2.91232,86.1734,3.46931,0.0763617,0.000361725,0.000361725
26,29.3514,0.87495,1.62344,1.44557,0,0,0,0,2.91232,86.1734,3.46931,0.0753173,0.000317289,0.000317289
27,29.6853,0.69617,1.53358,1.1979,0,0,0,0,2.96595,78.0895,3.38786,0.0742681,0.000268092,0.000268092
28,30.2099,0.7375,1.51193,1.2685,0,0,0,0,2.96595,78.0895,3.38786,0.0732141,0.000214134,0.000214134
29,30.5527,0.7778,1.5381,1.22642,0,0,0,0,2.97737,69.4128,3.41708,0.0721554,0.000155415,0.000155415
30,30.8705,0.72026,1.56975,1.21416,0,0,0,0,2.97737,69.4128,3.41708,0.0710919,9.1936e-05,9.1936e-05
