epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.0075,0.89001,3.80469,1.13965,0.66849,0.51667,0.62239,0.37497,1.38394,1.94061,1.04145,0.1,0,0
2,13.1576,1.35395,4.01589,1.37635,0.66467,0.51667,0.62163,0.37488,1.38545,1.98615,1.04086,0.0990967,9.67014e-05,9.67014e-05
3,13.5062,1.14527,3.78167,1.19012,0.66321,0.51667,0.58044,0.36142,1.39213,2.03098,1.04301,0.0981868,0.000186806,0.000186806
4,13.9576,1.22627,3.70568,1.29503,0.83639,0.26667,0.33228,0.24307,1.77373,3.04521,1.12191,0.0972703,0.000270313,0.000270313
5,14.3371,1.46082,2.69431,1.20622,0.6176,0.18333,0.23846,0.1686,2.09034,12.6419,1.18207,0.0963472,0.000347222,0.000347222
6,14.9096,1.2052,1.84464,1.08778,0.78994,0.18333,0.26575,0.17598,1.95428,9.8841,1.13891,0.0954175,0.000417535,0.000417535
7,15.2921,1.48935,2.58389,1.3949,0,0,0,0,3.34503,110.822,1.90487,0.0944813,0.00048125,0.00048125
8,15.8808,1.69589,2.82903,1.51113,0,0,0,0,3.20597,142.79,1.9467,0.0935384,0.000538369,0.000538369
9,16.2426,1.16808,2.07309,1.1597,0,0,0,0,3.03732,95.5645,2.03215,0.0925889,0.00058889,0.00058889
10,16.6082,1.37112,1.88674,1.37016,0,0,0,0,2.80339,47.2165,2.1363,0.0916328,0.000632813,0.000632813
11,16.9576,1.47886,1.57069,1.28458,0,0,0,0,2.92095,37.0795,2.56015,0.0906701,0.00067014,0.00067014
12,17.9787,1.41168,1.69841,1.25465,0,0,0,0,2.84014,38.2364,2.3271,0.0897009,0.000700869,0.000700869
13,18.5018,1.31323,1.57307,1.3143,0,0,0,0,2.88286,36.2792,2.58878,0.088725,0.000725002,0.000725002
14,18.8385,1.15019,1.86794,1.28193,0,0,0,0,2.827,46.7338,2.60884,0.0877425,0.000742537,0.000742537
15,19.1823,1.60142,2.19794,1.44146,0,0,0,0,2.76186,54.2387,2.60606,0.0867535,0.000753474,0.000753474
16,19.5646,1.69774,1.69654,1.46735,0,0,0,0,2.7507,44.2456,2.96098,0.0857578,0.000757815,0.000757815
17,20.0996,1.18566,1.57399,1.27839,0,0,0,0,2.90138,38.9136,3.10896,0.0847556,0.000755558,0.000755558
18,20.4355,1.48013,1.80308,1.4202,0,0,0,0,2.90138,38.9136,3.10896,0.0837467,0.000746705,0.000746705
19,20.7929,1.27128,1.19903,1.13664,0,0,0,0,3.15376,20.1699,3.26614,0.0827313,0.000731254,0.000731254
20,21.1157,1.47977,1.48166,1.36292,0,0,0,0,3.15376,20.1699,3.26614,0.0817092,0.000709205,0.000709205
21,28.5893,1.32798,1.23773,1.29246,0,0,0,0,3.20233,19.7451,3.14967,0.0806806,0.00068056,0.00068056
22,29.0934,1.15481,1.2561,1.13721,0,0,0,0,3.20233,19.7451,3.14967,0.0796453,0.000645317,0.000645317
23,29.4391,1.26056,1.24619,1.24642,0,0,0,0,3.38406,19.9751,3.21481,0.0786035,0.000603478,0.000603478
24,29.7462,1.21655,1.13132,1.06414,0,0,0,0,3.38406,19.9751,3.21481,0.077555,0.000555041,0.000555041
25,30.2847,0.96737,1.02883,1.05455,0,0,0,0,3.40322,19.1029,3.21733,0.0765,0.000500006,0.000500006
26,30.597,1.2053,1.36141,1.13783,0,0,0,0,3.40322,19.1029,3.21733,0.0754384,0.000438375,0.000438375
27,30.9463,1.10033,0.99513,1.118,0,0,0,0,3.38267,19.4287,3.1608,0.0743701,0.000370146,0.000370146
28,31.2894,0.96269,0.9402,1.03526,0,0,0,0,3.38267,19.4287,3.1608,0.0732953,0.000295321,0.000295321
29,31.8921,1.01937,1.09529,1.11519,0,0,0,0,3.4041,19.5346,3.02693,0.0722139,0.000213898,0.000213898
30,32.2177,0.89463,1.0564,0.99376,0,0,0,0,3.4041,19.5346,3.02693,0.0711259,0.000125877,0.000125877
