epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.61351,0.91891,5.14368,1.65331,0.66685,0.51667,0.62237,0.37496,1.28914,2.58275,1.36013,0.1,0,0
2,9.55379,1.37935,6.20422,1.96002,0.66761,0.51667,0.58043,0.36671,1.30193,2.68221,1.36724,0.0990723,7.23351e-05,7.23351e-05
3,9.84118,1.2663,5.18043,1.66535,0.66871,0.51667,0.51808,0.34597,1.3129,2.73942,1.36927,0.0981397,0.00013974,0.00013974
4,10.3975,1.10624,5.55468,1.70734,0.83229,0.32225,0.47866,0.22376,1.87122,2.89166,1.86771,0.0972022,0.000202216,0.000202216
5,11.0587,1.09463,3.53926,1.62269,0.08516,0.48333,0.23729,0.13842,2.31792,4.57157,2.13526,0.0962598,0.000259762,0.000259762
6,11.4088,1.08015,3.11895,1.45884,0.01962,0.4,0.04536,0.01919,2.51895,5.55995,2.25951,0.0953124,0.000312378,0.000312378
7,12.0052,1.31731,3.20663,1.90861,0.00317,0.21667,0.0093,0.00603,2.73783,7.57975,2.35742,0.0943601,0.000360064,0.000360064
8,12.3977,1.39173,2.31347,1.84013,0.16929,0.16667,0.00994,0.00739,2.80981,9.83659,2.30456,0.0934028,0.000402821,0.000402821
9,12.7647,1.05093,2.20689,1.46693,0.67166,0.16667,0.01038,0.00688,2.81572,12.329,2.37097,0.0924406,0.000440647,0.000440647
10,13.5598,1.02587,2.13087,1.54946,0.50481,0.16667,0.00969,0.00588,2.5686,14.3667,2.20318,0.0914735,0.000473544,0.000473544
11,13.8983,1.2972,2.84784,1.70925,0.17356,0.16667,0.01271,0.00734,2.55419,15.0731,2.26044,0.0905015,0.000501512,0.000501512
12,14.2594,1.20505,1.97221,1.51833,0.1789,0.16667,0.01658,0.01016,2.53039,14.8499,2.19084,0.0895245,0.000524549,0.000524549
13,14.8327,1.45298,2.27487,1.84794,0.01007,0.16667,0.01276,0.00716,2.68388,20.9364,2.56736,0.0885427,0.000542657,0.000542657
14,15.1808,1.13379,2.61663,1.67686,0.00201,0.16667,0.00244,0.00152,2.89482,34.8467,3.04947,0.0875558,0.000555835,0.000555835
15,15.5551,1.27884,2.52777,1.66332,0.0016,0.16667,0.00191,0.00124,2.89856,54.456,3.26972,0.0865641,0.000564083,0.000564083
16,15.906,1.38313,2.02361,1.59925,0.00175,0.16667,0.00205,0.00117,2.54604,76.574,2.66664,0.0855674,0.000567401,0.000567401
17,16.2433,1.12152,1.78136,1.56543,0.00193,0.16667,0.00244,0.00103,2.42686,88.623,2.59264,0.0845658,0.00056579,0.00056579
18,16.7639,1.28924,2.28109,1.72334,0.00193,0.16667,0.00244,0.00103,2.42686,88.623,2.59264,0.0835592,0.000559248,0.000559248
19,17.1274,1.08034,1.49738,1.45869,0.00097,0.16667,0.00155,0.00107,2.45213,83.3906,2.52905,0.0825478,0.000547777,0.000547777
20,17.4301,1.06868,1.72744,1.49115,0.00097,0.16667,0.00155,0.00107,2.45213,83.3906,2.52905,0.0815314,0.000531377,0.000531377
21,23.8829,1.22715,1.96238,1.58611,0.00119,0.16667,0.00176,0.00092,2.49445,78.1099,2.6915,0.08051,0.000510046,0.000510046
22,24.4331,1.07177,2.02681,1.42439,0.00119,0.16667,0.00176,0.00092,2.49445,78.1099,2.6915,0.0794838,0.000483786,0.000483786
23,24.7759,0.89642,1.78604,1.31836,0.00141,0.16667,0.00227,0.00045,2.62674,67.3805,2.61083,0.0784526,0.000452596,0.000452596
24,25.0869,1.08751,1.73722,1.45374,0.00141,0.16667,0.00227,0.00045,2.62674,67.3805,2.61083,0.0774165,0.000416476,0.000416476
25,25.4363,0.9108,1.69684,1.34632,0.00091,0.16667,0.00149,0.00075,2.77705,63.7154,3.00863,0.0763754,0.000375427,0.000375427
26,25.9359,0.93472,1.61174,1.3036,0.00091,0.16667,0.00149,0.00075,2.77705,63.7154,3.00863,0.0753294,0.000329447,0.000329447
27,26.2595,1.04872,1.56696,1.36539,0.00115,0.16667,0.00197,0.00076,2.74518,58.0896,2.85103,0.0742785,0.000278538,0.000278538
28,26.7605,0.77013,1.29255,1.28565,0.00115,0.16667,0.00197,0.00076,2.74518,58.0896,2.85103,0.0732227,0.000222699,0.000222699
29,27.1047,1.01012,1.6572,1.41481,0.0009,0.16667,0.00221,0.00077,2.67324,47.5014,2.74899,0.0721619,0.000161931,0.000161931
30,27.4263,0.85144,1.53356,1.28059,0.0009,0.16667,0.00221,0.00077,2.67324,47.5014,2.74899,0.0710962,9.62322e-05,9.62322e-05
