epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.17989,1.09101,3.9093,1.31502,0.66757,0.51667,0.62243,0.37504,1.36923,1.97285,1.09538,0.1,0,0
2,10.1271,1.34939,4.07535,1.44643,0.66315,0.51667,0.6147,0.37346,1.3823,2.01239,1.09762,0.0990923,9.23485e-05,9.23485e-05
3,10.5679,1.25941,4.3805,1.25231,0.66313,0.51667,0.58041,0.36387,1.38429,2.06142,1.09814,0.0981784,0.000178394,0.000178394
4,10.9106,1.25418,4.29054,1.48927,0.66662,0.51667,0.51801,0.34586,1.40188,2.10237,1.10314,0.0972581,0.000258136,0.000258136
5,11.2137,1.22222,4.08204,1.355,0.9391,0.26667,0.36516,0.2806,1.54985,2.52932,1.07984,0.0963316,0.000331575,0.000331575
6,11.7924,1.24006,2.84931,1.22972,0.12038,0.58333,0.32852,0.17491,2.12774,4.49104,1.48517,0.0953987,0.000398712,0.000398712
7,12.1467,1.67026,2.7206,1.61139,0.00049,0.16667,0.00086,0.00052,2.55973,16.0102,1.6393,0.0944595,0.000459545,0.000459545
8,12.5305,1.57647,2.83494,1.60675,0.00049,0.16667,0.00063,0.00035,2.51139,16.2877,1.67601,0.0935141,0.000514075,0.000514075
9,12.9951,1.1046,1.34826,1.19439,0.00091,0.16667,0.00101,0.0001,2.69808,12.9808,1.92506,0.0925623,0.000562302,0.000562302
10,13.5512,1.26808,2.07954,1.34475,0,0,0,0,2.92231,18.3662,2.20471,0.0916042,0.000604226,0.000604226
11,13.8939,1.16418,1.55688,1.1976,0,0,0,0,3.50051,53.1157,2.69217,0.0906398,0.000639847,0.000639847
12,14.6793,1.39895,1.65519,1.38376,0,0,0,0,3.38411,102.623,2.49698,0.0896692,0.000669165,0.000669165
13,15.1098,1.49625,2.00169,1.5285,0,0,0,0,3.57462,201.475,2.65891,0.0886922,0.000692179,0.000692179
14,15.4752,1.2087,1.92318,1.20783,0,0,0,0,3.61034,228.509,2.73359,0.0877089,0.000708891,0.000708891
15,15.8227,1.40431,1.8301,1.358,0,0,0,0,3.39091,242.017,2.84727,0.0867193,0.0007193,0.0007193
16,16.5242,1.57521,1.57902,1.39646,0,0,0,0,3.5203,252.453,2.97316,0.0857234,0.000723405,0.000723405
17,16.8984,1.1463,1.09801,1.24525,0,0,0,0,3.79922,384.651,3.48282,0.0847212,0.000721208,0.000721208
18,17.2927,1.48212,1.46421,1.66829,0,0,0,0,3.79922,384.651,3.48282,0.0837127,0.000712707,0.000712707
19,17.65,1.03514,1.12085,1.04722,0,0,0,0,3.6917,327.07,3.33692,0.0826979,0.000697904,0.000697904
20,17.9803,1.28926,1.29926,1.52925,0,0,0,0,3.6917,327.07,3.33692,0.0816768,0.000676797,0.000676797
21,26.0578,1.1354,1.29207,1.31992,0,0,0,0,3.73794,269.199,3.32887,0.0806494,0.000649387,0.000649387
22,26.6474,1.406,1.66106,1.24687,0,0,0,0,3.73794,269.199,3.32887,0.0796157,0.000615674,0.000615674
23,27.025,1.17009,1.14382,1.2168,0,0,0,0,3.40436,197.965,3.05819,0.0785757,0.000575659,0.000575659
24,27.5541,1.19988,1.15243,1.09561,0,0,0,0,3.40436,197.965,3.05819,0.0775293,0.00052934,0.00052934
25,27.9023,1.01854,1.04054,1.14082,0,0,0,0,3.21129,116.718,2.9642,0.0764767,0.000476718,0.000476718
26,28.2239,1.24872,1.29188,1.20577,0,0,0,0,3.21129,116.718,2.9642,0.0754178,0.000417793,0.000417793
27,28.7893,0.98437,1.04263,0.9987,0,0,0,0,3.07839,75.6605,2.88704,0.0743526,0.000352564,0.000352564
28,29.1385,0.9567,1.07141,1.08712,0,0,0,0,3.07839,75.6605,2.88704,0.073281,0.000281033,0.000281033
29,29.7426,1.10583,1.09524,1.15063,0,0,0,0,3.34252,58.7524,3.22532,0.0722032,0.000203199,0.000203199
30,30.0645,0.9251,0.99484,1.0842,0,0,0,0,3.34252,58.7524,3.22532,0.0711191,0.000119062,0.000119062
