epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.43496,1.11415,4.77081,1.30997,0.66751,0.51667,0.62243,0.37503,1.5276,2.55714,1.1433,0.1,0,0
2,10.2748,1.66376,6.37769,1.57616,0.66747,0.51667,0.62157,0.37486,1.54478,2.63195,1.15019,0.0991161,0.000116135,0.000116135
3,10.6582,1.53305,4.90462,1.35524,0.66538,0.51667,0.51803,0.35147,1.55479,2.68279,1.14956,0.0982243,0.000224342,0.000224342
4,11.0291,1.28615,5.48445,1.43082,0.40627,0.28333,0.31091,0.21281,1.79148,3.2168,1.17007,0.0973246,0.000324619,0.000324619
5,11.6258,1.29204,2.91008,1.36473,0.16667,0.16667,0.16583,0.11608,2.59849,7.24784,1.6896,0.096417,0.000416967,0.000416967
6,11.9852,1.67081,3.77755,1.48985,0,0,0,0,3.2507,8.75305,2.23114,0.0955014,0.000501386,0.000501386
7,12.5909,1.92109,3.08393,1.65046,0,0,0,0,3.42715,12.652,2.42562,0.0945779,0.000577877,0.000577877
8,12.9629,1.87319,2.69786,1.6775,0,0,0,0,3.38995,10.6179,2.39818,0.0936464,0.000646437,0.000646437
9,13.3893,1.45955,2.70241,1.42545,0,0,0,0,3.53901,12.3905,2.46711,0.0927071,0.000707069,0.000707069
10,13.9407,1.20318,2.37148,1.22421,0,0,0,0,3.44833,14.5896,2.46486,0.0917598,0.000759772,0.000759772
11,14.3086,1.51927,2.72194,1.47926,0,0,0,0,3.68798,12.3092,2.83517,0.0908045,0.000804546,0.000804546
12,14.9086,1.45797,2.30257,1.28758,0,0,0,0,3.8322,13.987,2.86648,0.0898414,0.000841391,0.000841391
13,15.4493,1.71107,2.92412,1.73679,0,0,0,0,3.70613,31.559,2.73532,0.0888703,0.000870306,0.000870306
14,15.7995,1.46451,2.42746,1.38984,0,0,0,0,3.57212,44.9842,2.77384,0.0878913,0.000891293,0.000891293
15,16.4041,1.79622,2.63799,1.56274,0,0,0,0,3.3784,67.5742,2.55014,0.0869043,0.00090435,0.00090435
16,16.7643,2.05211,2.1245,1.7645,0,0,0,0,3.4239,102.531,2.71898,0.0859095,0.000909478,0.000909478
17,17.3609,1.42891,1.92073,1.37458,0,0,0,0,3.49473,146.393,2.8171,0.0849067,0.000906677,0.000906677
18,17.6726,1.91926,2.44921,1.58775,0,0,0,0,3.49473,146.393,2.8171,0.0838959,0.000895948,0.000895948
19,18.0783,1.46055,1.78457,1.32253,0,0,0,0,3.36744,100.839,2.9006,0.0828773,0.000877289,0.000877289
20,18.4155,1.57242,2.23188,1.36019,0,0,0,0,3.36744,100.839,2.9006,0.0818507,0.000850701,0.000850701
21,25.2853,2.04617,2.49657,1.75077,0,0,0,0,3.34298,67.6844,2.78434,0.0808162,0.000816184,0.000816184
22,25.9352,2.09726,2.25359,1.77937,0,0,0,0,3.34298,67.6844,2.78434,0.0797737,0.000773737,0.000773737
23,26.3099,1.70197,1.87288,1.44737,0,0,0,0,3.11343,47.5245,2.63583,0.0787234,0.000723362,0.000723362
24,26.6471,1.17827,1.48093,1.16508,0,0,0,0,3.11343,47.5245,2.63583,0.0776651,0.000665058,0.000665058
25,27.1993,1.37165,1.85679,1.31994,0,0,0,0,3.01277,39.5833,2.62397,0.0765988,0.000598824,0.000598824
26,27.5212,1.48043,1.8362,1.45248,0,0,0,0,3.01277,39.5833,2.62397,0.0755247,0.000524662,0.000524662
27,27.8771,1.53578,1.70806,1.41634,0,0,0,0,2.88875,38.1973,2.54192,0.0744426,0.00044257,0.00044257
28,28.4499,1.48551,1.7405,1.42305,0,0,0,0,2.88875,38.1973,2.54192,0.0733525,0.00035255,0.00035255
29,29.0648,1.84236,1.65817,1.50344,0,0,0,0,2.93947,36.804,2.59555,0.0722546,0.0002546,0.0002546
30,29.6132,1.07379,1.44765,1.18947,0,0,0,0,2.93947,36.804,2.59555,0.0711487,0.000148721,0.000148721
