epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.0139,0.65966,3.11704,1.19153,0.66639,0.51667,0.62243,0.37503,0.94065,1.49433,1.0633,0.1,0,0
2,14.8794,0.98314,3.70463,1.45328,0.66987,0.51667,0.58034,0.36662,0.94826,1.54427,1.07229,0.0991148,0.000114792,0.000114792
3,15.257,0.84022,2.82969,1.19611,0.66907,0.51667,0.51793,0.35139,0.96035,1.56743,1.07984,0.0982218,0.000221767,0.000221767
4,15.6461,0.76878,3.29091,1.28544,0.79779,0.33933,0.35467,0.23385,1.11158,1.90192,1.07697,0.0973209,0.000320925,0.000320925
5,16.2027,1.00513,1.91088,1.47942,0.48572,0.2162,0.24796,0.1058,1.73646,3.62992,1.86875,0.0964123,0.000412267,0.000412267
6,16.542,0.81631,1.46853,1.22944,0,0,0,0,1.64637,4.99157,2.08433,0.0954958,0.000495792,0.000495792
7,16.8902,0.98355,1.62056,1.44157,0.0098,0.01667,0.00622,0.00124,1.81029,6.63666,2.19898,0.0945715,0.000571501,0.000571501
8,17.2435,1.06396,1.62967,1.63831,0,0,0,0,2.0204,7.17669,2.52833,0.0936394,0.000639393,0.000639393
9,17.6382,0.8216,2.05513,1.29794,0,0,0,0,2.21444,11.4003,2.62856,0.0926995,0.000699468,0.000699468
10,18.1895,0.8466,1.21112,1.30457,0,0,0,0,2.32057,20.0811,2.73735,0.0917517,0.000751726,0.000751726
11,18.5235,0.97443,1.44431,1.4497,0,0,0,0,2.33629,37.7876,2.8134,0.0907962,0.000796168,0.000796168
12,19.443,0.8471,1.38988,1.27543,0,0,0,0,2.2896,63.0984,3.33701,0.0898328,0.000832794,0.000832794
13,19.9743,1.15519,1.78394,1.65319,0,0,0,0,2.13298,74.5072,3.06138,0.0888616,0.000861602,0.000861602
14,20.3164,1.05178,1.40279,1.56963,0,0,0,0,2.08134,62.0331,2.94884,0.0878826,0.000882595,0.000882595
15,20.6548,0.91781,1.42807,1.34899,0,0,0,0,1.9042,72.8154,2.96917,0.0868958,0.00089577,0.00089577
16,21.1994,1.08288,1.07314,1.46833,0,0,0,0,2.03583,118.1,3.18138,0.0859011,0.000901129,0.000901129
17,21.5752,0.82112,1.13306,1.24964,0,0,0,0,1.84589,183.7,2.9252,0.0848987,0.000898671,0.000898671
18,22.1143,1.25166,2.14787,1.54593,0,0,0,0,1.84589,183.7,2.9252,0.0838884,0.000888397,0.000888397
19,22.5033,0.8904,1.05575,1.28165,0,0,0,0,1.99749,168.995,3.26623,0.0828703,0.000870306,0.000870306
20,22.8216,0.9626,1.14683,1.33819,0,0,0,0,1.99749,168.995,3.26623,0.0818444,0.000844398,0.000844398
21,31.1081,0.9594,1.94954,1.64825,0,0,0,0,1.92072,143.647,3.08805,0.0808107,0.000810674,0.000810674
22,31.6038,0.90125,1.66581,1.32185,0,0,0,0,1.92072,143.647,3.08805,0.0797691,0.000769133,0.000769133
23,31.9548,0.94882,1.64742,1.54401,0,0,0,0,2.08117,116.392,3.19877,0.0787198,0.000719775,0.000719775
24,32.266,0.76692,0.92575,1.08015,0,0,0,0,2.08117,116.392,3.19877,0.0776626,0.000662601,0.000662601
25,32.8439,0.90299,1.08287,1.36976,0,0,0,0,2.07559,115.885,2.95188,0.0765976,0.00059761,0.00059761
26,33.3929,0.73202,1.12838,1.3515,0,0,0,0,2.07559,115.885,2.95188,0.0755248,0.000524802,0.000524802
27,33.7201,0.80248,1.19306,1.2092,0,0,0,0,2.17713,121.183,3.23843,0.0744442,0.000444178,0.000444178
28,34.0517,0.69335,0.94955,1.0982,0,0,0,0,2.17713,121.183,3.23843,0.0733557,0.000355737,0.000355737
29,34.6207,0.94304,1.06402,1.22281,0,0,0,0,2.24517,104.976,3.37123,0.0722595,0.00025948,0.00025948
30,34.9413,0.67449,1.02108,1.25694,0,0,0,0,2.24517,104.976,3.37123,0.0711554,0.000155406,0.000155406
